Sample,X(ms) [18.02.2012 23:38:39 662 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
150,1329608364663.276900,20.8999996185303,40,3.70839428901672,4.46999979019165,40
151,1329608364963.321240,20.8999996185303,40,3.63753581047058,4.40000009536743,40
152,1329608365263.251740,20.8999996185303,40,3.5697615146637,4.30999994277954,40
153,1329608365563.245860,20.8999996185303,40,3.50328207015991,4.25,40
154,1329608365863.022120,21,40,3.5802366733551,4.19000005722046,40
155,1329608366163.277040,21,40,3.51380562782288,4.15999984741211,40
156,1329608366463.335580,21,40,3.38186192512512,4.11999988555908,40
157,1329608366763.027540,21.1000003814697,40,3.28855872154236,4.09000015258789,40
158,1329608367063.261500,21.1000003814697,40,3.42585897445679,4.01999998092651,40
159,1329608367363.252920,21.1000003814697,40,3.24743461608887,3.9300000667572,40
160,1329608367663.033320,21.1000003814697,40,3.13475751876831,3.84999990463257,40
161,1329608367963.249740,21.2000007629395,40,3.19265580177307,3.78999996185303,40
162,1329608368263.258520,21.2999992370605,40,3.19004011154175,3.75999999046326,40
163,1329608368563.268400,21.2999992370605,40,3.16208291053772,3.75,40
164,1329608368863.026060,21.3999996185303,40,3.05214405059814,3.75,40
165,1329608369163.261360,21.3999996185303,40,3.04541707038879,3.72000002861023,40
166,1329608369463.278820,21.5,40,3.0160608291626,3.66000008583069,40
167,1329608369763.250480,21.5,40,2.90585947036743,3.59999990463257,40
168,1329608370063.340140,21.6000003814697,40,2.82791662216187,3.54999995231628,40
169,1329608370363.253480,21.7000007629395,40,2.90650916099548,3.49000000953674,40
170,1329608370663.031160,21.7999992370605,40,2.91874599456787,3.46000003814697,40
171,1329608370963.021320,21.8999996185303,40,2.83179807662964,3.4300000667572,40
172,1329608371263.265500,21.8999996185303,40,2.84090089797974,3.41000008583069,40
173,1329608371563.028100,22,40,2.61007595062256,3.38000011444092,40
174,1329608371863.273760,22,40,2.69125723838806,3.35999989509583,40
175,1329608372163.025480,22,40,2.49098372459412,3.30999994277954,40
176,1329608372463.280900,22,40,2.37089657783508,3.24000000953674,40
177,1329608372763.281100,22.1000003814697,40,2.42745995521545,3.17000007629395,40
178,1329608373063.025540,22.2000007629395,40,2.35463881492615,3.09999990463257,40
179,1329608373363.330180,22.2000007629395,40,2.43651080131531,3.03999996185303,40
180,1329608373663.287500,22.2999992370605,40,2.3798086643219,3.00999999046326,40
181,1329608373962.991080,22.3999996185303,40,2.25967526435852,2.97000002861023,40
182,1329608374263.022000,22.3999996185303,40,2.32203984260559,2.96000003814697,40
183,1329608374563.031080,22.5,40,2.18607902526855,2.96000003814697,40
184,1329608374863.005620,22.6000003814697,40,2.24202370643616,2.94000005722046,40
185,1329608375162.999500,22.7000007629395,40,2.24651455879211,2.90000009536743,40
186,1329608375463.018260,22.7999992370605,40,2.1581015586853,2.84999990463257,40
187,1329608375763.013780,22.7999992370605,40,2.16834759712219,2.8199999332428,40
188,1329608376062.992500,22.7999992370605,40,1.93981242179871,2.76999998092651,40
189,1329608376363.006220,22.8999996185303,40,1.95230185985565,2.72000002861023,40
190,1329608376663.004980,23,40,1.86250030994415,2.66000008583069,40
191,1329608376963.300660,23,40,1.93881225585938,2.59999990463257,40
192,1329608377263.026480,23.1000003814697,40,1.88135969638824,2.54999995231628,40
193,1329608377563.009300,23.2000007629395,40,1.83395397663116,2.51999998092651,40
194,1329608377863.289920,23.2999992370605,40,1.86234629154205,2.5,40
195,1329608378163.006800,23.2999992370605,40,1.78517854213715,2.49000000953674,40
196,1329608378463.009380,23.3999996185303,40,1.58705389499664,2.47000002861023,40
197,1329608378763.019160,23.3999996185303,40,1.68478226661682,2.45000004768372,40
198,1329608379063.021240,23.3999996185303,40,1.49425625801086,2.40000009536743,40
199,1329608379363.032940,23.3999996185303,40,1.38105547428131,2.3199999332428,40
200,1329608379663.296640,23.3999996185303,40,1.30041670799255,2.25999999046326,40
201,1329608379963.334040,23.3999996185303,40,1.23348486423492,2.19000005722046,40
202,1329608380263.024720,23.3999996185303,40,1.17233109474182,2.13000011444092,40
203,1329608380563.333560,23.3999996185303,40,1.11360335350037,2.05999994277954,40
204,1329608380863.034360,23.3999996185303,40,1.05590581893921,1.99000000953674,40
205,1329608381163.280140,23.3999996185303,40,0.998634338378906,1.94000005722046,40
206,1329608381463.285700,23.5,40,1.01299035549164,1.88999998569489,40
207,1329608381763.029040,23.5,40,1.06277215480804,1.85000002384186,40
208,1329608382063.283480,23.6000003814697,40,0.91849672794342,1.79999995231628,40
209,1329608382363.031280,23.6000003814697,40,1.03930103778839,1.76999998092651,40
210,1329608382662.988300,23.6000003814697,40,0.858889102935791,1.73000001907349,40
211,1329608382963.277740,23.7000007629395,40,0.750345826148987,1.69000005722046,40
212,1329608383263.034620,23.7000007629395,40,0.886395931243896,1.64999997615814,40
213,1329608383563.016000,23.7000007629395,40,0.712602496147156,1.5900000333786,40
214,1329608383863.298820,23.7999992370605,40,0.678475975990295,1.54999995231628,40
215,1329608384163.282720,23.8999996185303,40,0.708453059196472,1.50999999046326,40
216,1329608384463.025080,23.8999996185303,40,0.770762145519257,1.48000001907349,40
217,1329608384763.307660,24,40,0.709203004837036,1.46000003814697,40
218,1329608385063.285760,24.1000003814697,40,0.590405702590942,1.44000005722046,40
219,1329608385363.024500,24.2000007629395,40,0.65669584274292,1.41999995708466,40
220,1329608385663.029060,24.2999992370605,40,0.668656349182129,1.37999999523163,40
221,1329608385963.028700,24.3999996185303,40,0.657923519611359,1.3400000333786,40
222,1329608386263.032060,24.3999996185303,40,0.637857437133789,1.30999994277954,40
223,1329608386563.019720,24.5,40,0.54260379076004,1.28999996185303,40
224,1329608386863.016260,24.6000003814697,40,0.410609483718872,1.26999998092651,40
225,1329608387163.030560,24.7000007629395,40,0.472335964441299,1.23000001907349,40
226,1329608387463.287480,24.7999992370605,40,0.554804503917694,1.19000005722046,40
227,1329608387763.027780,24.8999996185303,40,0.508607804775238,1.14999997615814,40
228,1329608388063.364140,25,40,0.474649965763092,1.12999999523163,40
