Sample,X(ms) [28.03.2012 20:47:48 763 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
867,1332967755463.958660,7.68275499343872,7.46999979019165,29.3999996185303,0
868,1332967755564.009580,7.70426511764526,7.46999979019165,29.3999996185303,0
869,1332967755664.003060,7.70426511764526,7.46999979019165,29.3999996185303,0
870,1332967755763.994860,7.7257719039917,7.48000001907349,29.3999996185303,0
871,1332967755864.039120,7.7257719039917,7.48000001907349,29.3999996185303,0
872,1332967755964.019640,7.74727487564087,7.48000001907349,29.3999996185303,0
873,1332967756063.979380,7.74727487564087,7.48000001907349,29.2999992370605,0
874,1332967756163.999080,7.53453826904297,7.48999977111816,29.2999992370605,0
875,1332967756263.704260,7.53453826904297,7.48000001907349,29.2999992370605,0
876,1332967756364.021720,7.64449787139893,7.48000001907349,29.2999992370605,0
877,1332967756463.980180,7.64449787139893,7.48000001907349,29.2999992370605,0
878,1332967756564.041900,7.71657371520996,7.46999979019165,29.2999992370605,0
879,1332967756663.984500,7.71657371520996,7.46999979019165,29.2999992370605,0
880,1332967756764.099620,7.76694917678833,7.46999979019165,29.2999992370605,0
881,1332967756864.006880,7.76694917678833,7.46999979019165,29.2999992370605,0
882,1332967756964.020960,7.80489444732666,7.46999979019165,29.2999992370605,0
883,1332967757064.001100,7.80489444732666,7.48000001907349,29.2999992370605,0
884,1332967757164.011120,7.83571481704712,7.5,29.2999992370605,0
885,1332967757263.999740,7.83571481704712,7.51999998092651,29.2999992370605,0
886,1332967757364.092880,7.86246204376221,7.55000019073486,29.2999992370605,0
887,1332967757463.700560,7.86246204376221,7.57000017166138,29.2999992370605,0
888,1332967757564.035660,7.88686800003052,7.57999992370605,29.2999992370605,0
889,1332967757664.004880,7.88686800003052,7.59000015258789,29.2999992370605,0
890,1332967757764.111280,7.90993547439575,7.59999990463257,29.2999992370605,0
891,1332967757864.008700,7.90993547439575,7.59999990463257,29.2999992370605,0
892,1332967757964.051560,7.93223905563354,7.6100001335144,29.2999992370605,0
893,1332967758064.030560,7.93223905563354,7.6100001335144,29.2999992370605,0
894,1332967758164.045440,7.95410299301147,7.61999988555908,29.2999992370605,0
895,1332967758263.985900,7.95410299301147,7.65000009536743,29.2999992370605,0
896,1332967758364.035120,8.09283256530762,7.69000005722046,29.3999996185303,0
897,1332967758463.983980,8.09283256530762,7.73000001907349,29.3999996185303,0
898,1332967758564.018880,8.1871919631958,7.76000022888184,29.3999996185303,0
899,1332967758663.699740,8.1871919631958,7.80000019073486,29.3999996185303,0
900,1332967758764.027500,8.13906288146973,7.82999992370605,29.3999996185303,0
901,1332967758863.983340,8.13906288146973,7.8600001335144,29.3999996185303,0
902,1332967758964.021480,8.12067794799805,7.8899998664856,29.3999996185303,0
903,1332967759063.695700,8.12067794799805,7.92000007629395,29.3999996185303,0
