Sample,X(ms) [21.03.2012 03:10:24 063 UTC],"Signals_DB.Heater_Tout","Signals_DB.Heater_Tout_SP","Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_PWR"
268,1332299504463.231940,29,40,0.800000011920929,0.930000007152557,40
269,1332299504762.909180,29.1000003814697,40,0.800000011920929,0.930000007152557,40
270,1332299505063.313700,29.2000007629395,40,0.800000011920929,0.920000016689301,40
271,1332299505362.914160,29.2000007629395,40,0.800000011920929,0.930000007152557,40
272,1332299505662.839280,29.2999992370605,40,0.861399710178375,0.920000016689301,40
273,1332299505962.808880,29.3999996185303,40,0.800000011920929,0.920000016689301,40
274,1332299506263.306340,29.3999996185303,40,0.800000011920929,0.920000016689301,40
275,1332299506562.946920,29.5,40,0.895438313484192,0.920000016689301,40
276,1332299506863.280120,29.7000007629395,40,0.949315965175629,0.920000016689301,40
277,1332299507163.238520,29.7999992370605,40,0.885855674743652,0.910000026226044,40
278,1332299507463.256860,29.8999996185303,40,0.890526175498962,0.899999976158142,40
279,1332299507763.240060,30,40,0.962368369102478,0.899999976158142,40
280,1332299508063.229720,30.2000007629395,40,1.14864265918732,0.889999985694885,40
281,1332299508363.241940,30.3999996185303,40,1.2384877204895,0.889999985694885,40
282,1332299508663.291940,30.5,40,1.07683122158051,0.889999985694885,40
283,1332299508963.230780,30.6000003814697,40,1.08665871620178,0.889999985694885,40
284,1332299509263.257800,30.7000007629395,40,0.911572813987732,0.889999985694885,40
285,1332299509563.232380,30.7999992370605,40,0.987595438957214,0.889999985694885,40
286,1332299509863.236400,30.7999992370605,40,0.800000011920929,0.889999985694885,40
287,1332299510162.953560,30.7999992370605,40,0.800000011920929,0.889999985694885,40
288,1332299510463.287880,30.8999996185303,40,0.800000011920929,0.889999985694885,40
289,1332299510763.245020,30.8999996185303,40,0.800000011920929,0.889999985694885,40
290,1332299511063.248180,30.8999996185303,40,0.800000011920929,0.889999985694885,40
291,1332299511363.295620,31,40,0.800000011920929,0.899999976158142,40
292,1332299511663.245840,31,40,0.800000011920929,0.899999976158142,40
293,1332299511963.227720,31.1000003814697,40,0.800000011920929,0.899999976158142,40
294,1332299512263.325020,31.1000003814697,40,0.800000011920929,0.899999976158142,40
295,1332299512563.240820,31.2000007629395,40,0.906809628009796,0.899999976158142,40
296,1332299512863.254240,31.2999992370605,40,0.863746702671051,0.899999976158142,40
297,1332299513163.229200,31.5,40,0.968117475509644,0.899999976158142,40
298,1332299513463.264580,31.6000003814697,40,0.953108608722687,0.899999976158142,40
299,1332299513762.935500,31.7000007629395,40,1.02310967445374,0.899999976158142,40
300,1332299514063.286260,31.7999992370605,40,0.904863715171814,0.899999976158142,40
301,1332299514363.315660,31.8999996185303,40,0.877027153968811,0.899999976158142,40
302,1332299514662.940740,31.8999996185303,40,0.801957368850708,0.899999976158142,40
303,1332299514962.936800,32,40,0.928616940975189,0.899999976158142,40
304,1332299515263.294640,32.0999984741211,40,0.807716488838196,0.910000026226044,40
305,1332299515563.288300,32.0999984741211,40,0.816466748714447,0.910000026226044,40
306,1332299515862.867480,32.2000007629395,40,0.819347381591797,0.910000026226044,40
307,1332299516162.846720,32.2000007629395,40,0.800000011920929,0.910000026226044,40
308,1332299516463.257040,32.2999992370605,40,0.800000011920929,0.910000026226044,40
309,1332299516763.248480,32.4000015258789,40,0.800000011920929,0.899999976158142,40
310,1332299517063.430840,32.4000015258789,40,0.800000011920929,0.899999976158142,40
311,1332299517363.225180,32.5,40,0.800000011920929,0.910000026226044,40
312,1332299517663.265200,32.5,40,0.800000011920929,0.899999976158142,40
313,1332299517963.252720,32.5999984741211,40,0.879768371582031,0.910000026226044,40
314,1332299518263.267360,32.7000007629395,40,0.910180330276489,0.910000026226044,40
315,1332299518563.223560,32.7999992370605,40,0.800000011920929,0.899999976158142,40
316,1332299518863.273360,32.9000015258789,40,1.01409244537354,0.889999985694885,40
