2580;1332300198063.245960;20.5;20;8.07395362854004;8.18000030517578;40
2581;1332300198362.941700;20.5;20;8.00994682312012;8.14999961853027;40
2582;1332300198663.273940;20.5;20;8.12869167327881;8.11999988555908;40
2583;1332300198963.261780;20.5;20;8.15413379669189;8.11999988555908;40
2584;1332300199263.257920;20.5;30;7.8914361000061;8.14000034332275;40
2585;1332300199562.897380;20.5;30;7.87427473068237;8.14999961853027;40
2586;1332300199863.255280;20.3999996185303;30;7.60068321228027;8.17000007629395;40
2587;1332300200162.919640;20.3999996185303;30;7.66826438903809;8.18000030517578;40
2588;1332300200463.255760;20.3999996185303;30;7.70502281188965;8.14000034332275;40
2589;1332300200762.927740;20.3999996185303;30;7.69989204406738;8.06999969482422;40
2590;1332300201063.239300;20.3999996185303;30;7.67113828659058;7.98999977111816;40
2591;1332300201362.940680;20.3999996185303;30;7.65234231948853;7.92999982833862;40
2592;1332300201663.251520;20.3999996185303;30;7.61126852035522;7.90000009536743;40
2593;1332300201962.949400;20.3999996185303;30;7.58990573883057;7.88000011444092;40
2594;1332300202262.948120;20.3999996185303;30;7.54652070999146;7.86999988555908;40
2595;1332300202562.929120;20.3999996185303;30;7.52467107772827;7.84999990463257;40
2596;1332300202862.954200;20.3999996185303;30;7.48085355758667;7.82999992370605;40
2597;1332300203162.907100;20.3999996185303;30;7.45891284942627;7.78999996185303;40
2598;1332300203463.238960;20.3999996185303;30;7.41500806808472;7.73999977111816;40
2599;1332300203762.920760;20.3999996185303;30;7.39305639266968;7.69000005722046;40
2600;1332300204062.938100;20.3999996185303;30;7.34913969039917;7.65999984741211;40
2601;1332300204362.921040;20.3999996185303;30;7.32717943191528;7.6399998664856;40
2602;1332300204662.952140;20.3999996185303;30;7.28325891494751;7.61999988555908;40
2603;1332300204962.914200;20.3999996185303;30;7.26129913330078;7.59000015258789;40
2604;1332300205262.946260;20.5;30;7.33450174331665;7.55999994277954;40
2605;1332300205562.905720;20.5;30;7.38542890548706;7.51000022888184;40
2606;1332300205863.237840;20.5;30;7.23227214813232;7.46999979019165;40
2607;1332300206162.940100;20.6000003814697;30;7.42189931869507;7.44000005722046;40
2608;1332300206463.240740;20.6000003814697;30;7.21878671646118;7.42999982833862;40
2609;1332300206762.913720;20.6000003814697;30;7.16387748718262;7.44000005722046;40
2610;1332300207063.238520;20.6000003814697;30;7.09077739715576;7.44999980926514;40
2611;1332300207362.914260;20.7000007629395;30;7.29724073410034;7.44999980926514;40
2612;1332300207662.949100;20.7000007629395;30;7.10954666137695;7.42000007629395;40
2613;1332300207963.226400;20.7000007629395;30;7.05799150466919;7.40000009536743;40
2614;1332300208263.233080;20.7000007629395;30;6.98816347122192;7.38000011444092;40
2615;1332300208563.218600;20.7000007629395;30;6.96119928359985;7.32999992370605;40
2616;1332300208863.262640;20.7000007629395;30;6.91351890563965;7.26999998092651;40
2617;1332300209163.229540;20.7000007629395;30;6.89117622375488;7.19999980926514;40
2618;1332300209463.252040;20.7000007629395;30;6.84766626358032;7.15000009536743;40
2619;1332300209763.239420;20.6000003814697;30;6.70907068252563;7.09999990463257;40
2620;1332300210063.217680;20.6000003814697;30;6.66296243667603;7.05999994277954;40
2621;1332300210363.223700;20.6000003814697;30;6.68137550354004;7.03999996185303;40
2622;1332300210663.253880;20.5;30;6.48431587219238;7;40
2623;1332300210962.945100;20.5;30;6.53983068466187;6.92999982833862;40
2624;1332300211263.245480;20.5;30;6.56596660614014;6.80999994277954;40
2625;1332300211563.245640;20.5;30;6.55875253677368;6.71000003814697;40
2626;1332300211863.246760;20.6000003814697;30;6.64549207687378;6.65999984741211;40
2627;1332300212163.224280;20.6000003814697;30;6.6993842124939;6.6399998664856;40
2628;1332300212463.357340;20.6000003814697;30;6.54914045333862;6.6399998664856;40
2629;1332300212763.218560;20.6000003814697;30;6.50526428222656;6.67999982833862;40
2630;1332300213063.216940;20.6000003814697;30;6.44210290908813;6.69999980926514;40
2631;1332300213363.322420;20.7000007629395;30;6.41639471054077;6.71999979019165;40
2632;1332300213663.266620;20.7000007629395;30;6.51538515090942;6.71999979019165;40
2633;1332300213962.935100;20.7000007629395;30;6.44251728057861;6.73000001907349;40
2634;1332300214263.280560;20.7000007629395;30;6.35348844528198;6.73000001907349;40
2635;1332300214562.954100;20.7999992370605;30;6.43963575363159;6.73999977111816;40
2636;1332300214863.285460;20.7999992370605;30;6.39172554016113;6.75;40
2637;1332300215163.231020;20.7999992370605;30;6.32890701293945;6.71000003814697;40
2638;1332300215463.246700;20.8999996185303;30;6.48342418670654;6.67000007629395;40
2639;1332300215763.206160;20.8999996185303;30;6.36606931686401;6.57000017166138;40
2640;1332300216063.235280;20.8999996185303;30;6.23745775222778;6.46999979019165;40
2641;1332300216362.938840;20.8999996185303;30;6.19849681854248;6.40000009536743;40
2642;1332300216663.268540;21;30;6.33052730560303;6.3600001335144;40
2643;1332300216963.218720;21;30;6.2367844581604;6.34999990463257;40
2644;1332300217263.230900;21;30;6.12970066070557;6.34999990463257;40
2645;1332300217563.255380;21;30;6.09535980224609;6.36999988555908;40
2646;1332300217863.290340;21.1000003814697;30;6.15891695022583;6.38000011444092;40
2647;1332300218163.225800;21.1000003814697;30;6.2086386680603;6.38000011444092;40
2648;1332300218463.218240;21.1000003814697;30;6.05589485168457;6.36999988555908;40
2649;1332300218763.256880;21.2000007629395;30;6.01216840744019;6.34999990463257;40
2650;1332300219063.238480;21.2000007629395;30;6.09617757797241;6.32999992370605;40
2651;1332300219362.942200;21.2000007629395;30;6.02084970474243;6.28999996185303;40
