Sample,X(ms) [28.03.2012 20:58:20 264 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
219,1332968322164.270840,8.11961364746094,8.0600004196167,33.4000015258789,0
220,1332968322264.263880,8.11961364746094,8.0600004196167,33.4000015258789,0
221,1332968322363.959740,8.11961364746094,8.0600004196167,33.2000007629395,0
222,1332968322464.265040,8.13065624237061,8.0600004196167,33.2000007629395,0
223,1332968322563.955360,8.13065624237061,8.0600004196167,33.2000007629395,0
224,1332968322664.256840,8.13065624237061,8.05000019073486,33.0999984741211,0
225,1332968322764.267340,8.20707511901855,8.05000019073486,33.0999984741211,0
226,1332968322864.234720,8.20707511901855,8.05000019073486,33,0
227,1332968322963.959260,8.20707511901855,8.03999996185303,33,0
228,1332968323064.283220,8.17304420471191,8.03999996185303,32.9000015258789,0
229,1332968323164.250360,8.17304420471191,8.03999996185303,32.7999992370605,0
230,1332968323264.278460,8.17304420471191,8.05000019073486,32.7999992370605,0
231,1332968323364.257980,8.08699417114258,8.05000019073486,32.7000007629395,0
232,1332968323464.271320,8.08699417114258,8.05000019073486,32.5999984741211,0
233,1332968323564.249020,8.08699417114258,8.05000019073486,32.5999984741211,0
234,1332968323664.293860,8.04485988616943,8.05000019073486,32.5,0
235,1332968323764.293360,8.04485988616943,8.05000019073486,32.5,0
236,1332968323863.961580,8.04485988616943,8.05000019073486,32.4000015258789,0
237,1332968323964.270080,8.09226417541504,8.05000019073486,32.2999992370605,0
238,1332968324064.234580,8.09226417541504,8.05000019073486,32.2999992370605,0
239,1332968324164.249000,8.09226417541504,8.05000019073486,32.2999992370605,0
240,1332968324264.269900,8.18226718902588,8.03999996185303,32.2000007629395,0
241,1332968324363.965580,8.18226718902588,8.03999996185303,32.2000007629395,0
242,1332968324464.258900,8.18226718902588,8.02999973297119,32.0999984741211,0
243,1332968324564.356540,8.22368907928467,8.02999973297119,32.0999984741211,0
244,1332968324664.272420,8.22368907928467,8.03999996185303,32,0
245,1332968324764.229120,8.22368907928467,8.05000019073486,32,0
246,1332968324864.338560,8.17295360565186,8.0600004196167,31.8999996185303,0
247,1332968324964.239200,8.17295360565186,8.0600004196167,31.8999996185303,0
248,1332968325064.264380,8.17295360565186,8.06999969482422,31.8999996185303,0
249,1332968325164.262240,8.36363887786865,8.06999969482422,31.8999996185303,0
250,1332968325264.238880,8.36363887786865,8.06999969482422,31.7999992370605,0
251,1332968325364.249740,8.36363887786865,8.06999969482422,31.7999992370605,0
252,1332968325464.325820,8.31427669525146,8.06999969482422,31.7000007629395,0
253,1332968325564.251820,8.31427669525146,8.06999969482422,31.7000007629395,0
254,1332968325664.244060,8.31427669525146,8.07999992370605,31.7000007629395,0
255,1332968325764.272420,8.36746311187744,8.07999992370605,31.6000003814697,0
256,1332968325864.258180,8.36746311187744,8.09000015258789,31.6000003814697,0
257,1332968325964.218480,8.36746311187744,8.09000015258789,31.5,0
258,1332968326064.280820,8.32596588134766,8.10000038146973,31.5,0
259,1332968326164.281740,8.32596588134766,8.10000038146973,31.3999996185303,0
260,1332968326264.262240,8.32596588134766,8.10999965667725,31.3999996185303,0
261,1332968326364.285540,8.31056690216064,8.11999988555908,31.3999996185303,0
262,1332968326464.388140,8.31056690216064,8.13000011444092,31.2999992370605,0
263,1332968326564.260540,8.31056690216064,8.13000011444092,31.2999992370605,0
264,1332968326664.247740,8.37732791900635,8.14000034332275,31.2999992370605,0
265,1332968326764.214380,8.37732791900635,8.14000034332275,31.2999992370605,0
266,1332968326864.243600,8.37732791900635,8.14000034332275,31.2000007629395,0
267,1332968326964.344080,8.48370838165283,8.14000034332275,31.2000007629395,0
268,1332968327064.253120,8.48370838165283,8.14000034332275,31.1000003814697,0
269,1332968327164.227660,8.48370838165283,8.14999961853027,31.1000003814697,0
270,1332968327264.332060,8.39751815795898,8.14999961853027,31.1000003814697,0
271,1332968327364.267140,8.39751815795898,8.15999984741211,31,0
272,1332968327464.222100,8.39751815795898,8.18000030517578,31,0
273,1332968327564.288060,8.43387222290039,8.19999980926514,31,0
274,1332968327664.245180,8.43387222290039,8.22000026702881,30.8999996185303,0
275,1332968327764.243280,8.43387222290039,8.23999977111816,30.8999996185303,0
276,1332968327864.252260,8.45540428161621,8.25,30.8999996185303,0
277,1332968327964.232660,8.45540428161621,8.27000045776367,30.8999996185303,0
278,1332968328064.275180,8.45540428161621,8.27999973297119,30.7999992370605,0
279,1332968328164.297060,8.54194164276123,8.30000019073486,30.7999992370605,0
280,1332968328264.251220,8.54194164276123,8.3100004196167,30.7999992370605,0
281,1332968328364.258980,8.54194164276123,8.3100004196167,30.7999992370605,0
282,1332968328464.273260,8.58948040008545,8.3100004196167,30.7000007629395,0
283,1332968328564.234000,8.58948040008545,8.31999969482422,30.7000007629395,0
284,1332968328664.236060,8.58948040008545,8.31999969482422,30.7000007629395,0
285,1332968328764.380120,8.54901885986328,8.32999992370605,30.6000003814697,0
286,1332968328864.230760,8.54901885986328,8.32999992370605,30.6000003814697,0
287,1332968328964.249020,8.54901885986328,8.34000015258789,30.6000003814697,0
288,1332968329064.241280,8.60898780822754,8.34000015258789,30.6000003814697,0
289,1332968329164.257240,8.60898780822754,8.35000038146973,30.5,0
290,1332968329264.276180,8.60898780822754,8.35000038146973,30.5,0
291,1332968329364.298420,8.57343578338623,8.35000038146973,30.5,0
292,1332968329463.959460,8.57343578338623,8.35999965667725,30.3999996185303,0
293,1332968329563.964560,8.57343578338623,8.35999965667725,30.3999996185303,0
294,1332968329664.267920,8.49225044250488,8.36999988555908,30.2999992370605,0
295,1332968329764.228240,8.49225044250488,8.36999988555908,30.2999992370605,0
296,1332968329864.248840,8.49225044250488,8.36999988555908,30.2000007629395,0
297,1332968329964.294300,8.45781707763672,8.36999988555908,30.2000007629395,0
298,1332968330064.259740,8.45781707763672,8.36999988555908,30.1000003814697,0
299,1332968330164.303940,8.45781707763672,8.38000011444092,30.1000003814697,0
300,1332968330264.270480,8.37137031555176,8.38000011444092,30,0
301,1332968330364.272660,8.37137031555176,8.38000011444092,30,0
302,1332968330464.239080,8.37137031555176,8.38000011444092,30,0
303,1332968330564.275360,8.47180652618408,8.38000011444092,29.8999996185303,0
304,1332968330663.959080,8.47180652618408,8.39000034332275,29.8999996185303,0
305,1332968330764.232900,8.47180652618408,8.39000034332275,29.8999996185303,0
306,1332968330864.281040,8.51826572418213,8.39000034332275,29.7999992370605,0
307,1332968330964.256960,8.51826572418213,8.39000034332275,29.7999992370605,0
308,1332968331064.262560,8.51826572418213,8.39000034332275,29.7999992370605,0
309,1332968331164.269400,8.61323833465576,8.39000034332275,29.7999992370605,0
310,1332968331264.269800,8.61323833465576,8.39000034332275,29.7000007629395,0
311,1332968331364.232620,8.61323833465576,8.39000034332275,29.7000007629395,0
312,1332968331464.285580,8.59085464477539,8.39000034332275,29.7000007629395,0
