Sample,X(ms) [01.04.2012 06:19:58 165 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.Tout_setpoint","Signals_to_S7protocol.INTERNAL.Communication_Error[%DB8.DBX32.0]"
205,1333261218665.351560,7.88606739044189,7.76999998092651,20.2000007629395,20,1
206,1333261218765.312860,8.00366401672363,7.76999998092651,20.2999992370605,20,1
207,1333261218865.241980,8.00366401672363,7.76999998092651,20.2999992370605,20,1
208,1333261218965.305300,8.07702732086182,7.78000020980835,20.2999992370605,20,1
209,1333261219065.221720,8.07702732086182,7.78999996185303,20.2999992370605,20,1
210,1333261219165.315260,8.00797653198242,7.80000019073486,20.2999992370605,20,1
211,1333261219265.238820,8.00797653198242,7.82000017166138,20.2999992370605,20,1
212,1333261219365.268860,7.96871852874756,7.84999990463257,20.2999992370605,20,1
213,1333261219465.256200,7.96871852874756,7.88000011444092,20.2999992370605,20,1
214,1333261219565.268660,8.06363964080811,7.90000009536743,20.3999996185303,20,1
215,1333261219665.281540,8.06363964080811,7.92999982833862,20.3999996185303,20,1
216,1333261219765.243140,8.12411308288574,7.94000005722046,20.3999996185303,20,1
217,1333261219865.332960,8.12411308288574,7.96000003814697,20.3999996185303,20,1
218,1333261219965.284160,8.04777526855469,7.96999979019165,20.3999996185303,20,1
219,1333261220065.239260,8.04777526855469,7.98000001907349,20.3999996185303,20,1
220,1333261220165.340980,8.00443840026855,7.98999977111816,20.3999996185303,20,1
221,1333261220265.223040,8.00443840026855,7.98999977111816,20.3999996185303,20,1
222,1333261220365.258480,7.98000192642212,8,20.3999996185303,20,1
223,1333261220465.256540,7.98000192642212,8.01000022888184,20.3999996185303,20,1
224,1333261220565.264560,7.96639585494995,8.02000045776367,20.3999996185303,20,1
225,1333261220665.308560,7.96639585494995,8.02999973297119,20.3999996185303,20,1
226,1333261220765.322180,7.95899438858032,8.02999973297119,20.3999996185303,20,1
227,1333261220865.252160,7.95899438858032,8.03999996185303,20.3999996185303,20,1
228,1333261220965.300280,7.95514249801636,8.03999996185303,20.3999996185303,20,1
229,1333261221065.312760,7.95514249801636,8.05000019073486,20.3999996185303,20,1
230,1333261221165.346360,7.95332813262939,8.05000019073486,20.3999996185303,20,1
231,1333261221265.262560,7.95332813262939,8.05000019073486,20.3999996185303,20,1
232,1333261221365.262940,7.95268392562866,8.05000019073486,20.3999996185303,20,1
233,1333261221465.241760,7.95268392562866,8.05000019073486,20.3999996185303,20,1
234,1333261221565.290060,7.95269966125488,8.05000019073486,20.3999996185303,20,1
235,1333261221665.319060,7.95269966125488,8.03999996185303,20.3999996185303,20,1
236,1333261221765.297200,7.95310354232788,8.02000045776367,20.3999996185303,20,1
237,1333261221865.260820,7.95310354232788,8.01000022888184,20.3999996185303,20,1
238,1333261221965.297960,7.95372200012207,8,20.3999996185303,20,1
239,1333261222065.250480,7.95372200012207,7.98000001907349,20.3999996185303,20,1
240,1333261222165.282780,7.95447015762329,7.96999979019165,20.3999996185303,20,1
241,1333261222265.252420,7.95447015762329,7.96000003814697,20.3999996185303,20,1
242,1333261222365.303740,7.95529127120972,7.94999980926514,20.3999996185303,20,1
243,1333261222465.221360,7.95529127120972,7.94000005722046,20.3999996185303,20,1
244,1333261222565.318720,7.95614957809448,7.92999982833862,20.3999996185303,20,1
245,1333261222665.243520,7.95614957809448,7.92999982833862,20.3999996185303,20,1
246,1333261222765.326240,7.95703363418579,7.92999982833862,20.3999996185303,20,1
247,1333261222865.260140,7.95703363418579,7.92999982833862,20.3999996185303,20,1
248,1333261222965.239800,7.95792865753174,7.92000007629395,20.3999996185303,20,1
249,1333261223065.235320,7.95792865753174,7.92000007629395,20.3999996185303,20,1
250,1333261223165.263820,7.95883178710938,7.92000007629395,20.3999996185303,20,1
251,1333261223265.236460,7.95883178710938,7.92999982833862,20.3999996185303,20,1
252,1333261223365.306060,7.95974349975586,7.92999982833862,20.3999996185303,20,1
253,1333261223465.273980,7.95974349975586,7.92999982833862,20.3999996185303,20,1
254,1333261223565.341540,7.96065378189087,7.92999982833862,20.3999996185303,20,1
255,1333261223665.251560,7.96065378189087,7.92999982833862,20.3999996185303,20,1
256,1333261223765.257140,7.96156930923462,7.94000005722046,20.3999996185303,20,1
257,1333261223865.309200,7.96156930923462,7.94000005722046,20.3999996185303,20,1
258,1333261223965.313660,7.96247959136963,7.94999980926514,20.3999996185303,20,1
259,1333261224065.237780,7.96247959136963,7.94999980926514,20.3999996185303,20,1
260,1333261224165.297660,7.96339511871338,7.94000005722046,20.3999996185303,20,1
261,1333261224265.252560,7.96339511871338,7.94000005722046,20.3999996185303,20,1
262,1333261224365.379040,7.96431016921997,7.94999980926514,20.3999996185303,20,1
263,1333261224465.267160,7.96431016921997,7.94999980926514,20.3999996185303,20,1
264,1333261224565.282820,7.9652247428894,7.94999980926514,20.3999996185303,20,1
265,1333261224665.310980,7.9652247428894,7.94999980926514,20.3999996185303,20,1
266,1333261224765.306180,7.96614027023315,7.94999980926514,20.3999996185303,20,1
267,1333261224865.251560,7.96614027023315,7.94999980926514,20.3999996185303,20,1
268,1333261224965.283480,7.96705484390259,7.94999980926514,20.3999996185303,20,1
269,1333261225065.229020,7.96705484390259,7.94999980926514,20.3999996185303,20,1
270,1333261225165.257060,7.96797037124634,7.94999980926514,20.3999996185303,20,1
271,1333261225265.268620,7.96797037124634,7.94999980926514,20.3999996185303,20,1
272,1333261225365.270420,7.96888494491577,7.96000003814697,20.3999996185303,20,1
273,1333261225465.269580,7.96888494491577,7.96000003814697,20.3999996185303,20,1
274,1333261225565.340600,7.96979999542236,7.96000003814697,20.3999996185303,20,1
275,1333261225665.243040,7.96979999542236,7.96999979019165,20.3999996185303,20,1
276,1333261225765.307380,7.85359144210815,7.96999979019165,20.2999992370605,20,1
277,1333261225865.236520,7.85359144210815,7.96999979019165,20.2999992370605,20,1
278,1333261225965.278960,7.78162002563477,7.96999979019165,20.2999992370605,20,1
279,1333261226065.371940,7.78162002563477,7.96999979019165,20.2999992370605,20,1
280,1333261226165.285520,7.85204792022705,7.96000003814697,20.2999992370605,20,1
281,1333261226265.252520,7.85204792022705,7.96000003814697,20.2999992370605,20,1
282,1333261226365.235480,7.77556610107422,7.96999979019165,20.2000007629395,20,1
283,1333261226465.229640,7.77556610107422,7.96000003814697,20.2000007629395,20,1
284,1333261226565.303560,7.72624635696411,7.96999979019165,20.2000007629395,20,1
285,1333261226665.237080,7.72624635696411,7.96999979019165,20.2000007629395,20,1
286,1333261226765.392700,7.80955743789673,7.96999979019165,20.2000007629395,20,1
287,1333261226865.254960,7.80955743789673,7.96999979019165,20.2000007629395,20,1
288,1333261226965.258480,7.8574743270874,7.96999979019165,20.2000007629395,20,1
289,1333261227065.292140,7.8574743270874,7.96999979019165,20.2000007629395,20,1
290,1333261227165.251160,7.8851203918457,7.96000003814697,20.2000007629395,20,1
291,1333261227265.254580,7.8851203918457,7.96000003814697,20.2000007629395,20,1
292,1333261227365.371740,7.90114879608154,7.96000003814697,20.2000007629395,20,1
293,1333261227465.233540,7.90114879608154,7.94999980926514,20.2000007629395,20,1
294,1333261227565.284120,7.91052722930908,7.94999980926514,20.2000007629395,20,1
295,1333261227665.309440,7.91052722930908,7.94999980926514,20.2000007629395,20,1
296,1333261227765.286140,7.91609287261963,7.94999980926514,20.2000007629395,20,1
297,1333261227865.231520,7.91609287261963,7.94999980926514,20.2000007629395,20,1
298,1333261227965.297700,7.91948127746582,7.94999980926514,20.2000007629395,20,1
299,1333261228065.269560,7.91948127746582,7.94999980926514,20.2000007629395,20,1
300,1333261228165.270420,7.9216136932373,7.94000005722046,20.2000007629395,20,1
301,1333261228265.242540,7.9216136932373,7.94000005722046,20.2000007629395,20,1
302,1333261228365.279080,7.92303323745728,7.94000005722046,20.2000007629395,20,1
303,1333261228465.321600,7.92303323745728,7.94000005722046,20.2000007629395,20,1
304,1333261228565.291080,7.92404127120972,7.94000005722046,20.2000007629395,20,1
305,1333261228665.236480,7.92404127120972,7.92999982833862,20.2000007629395,20,1
306,1333261228765.274240,7.92481231689453,7.92999982833862,20.2000007629395,20,1
307,1333261228865.331100,7.92481231689453,7.92999982833862,20.2000007629395,20,1
308,1333261228965.253420,7.92545127868652,7.92999982833862,20.2000007629395,20,1
309,1333261229065.265400,7.92545127868652,7.92999982833862,20.2000007629395,20,1
310,1333261229165.290620,8.04313087463379,7.92999982833862,20.2999992370605,20,1
311,1333261229265.227140,8.04313087463379,7.92000007629395,20.2999992370605,20,1
312,1333261229365.284360,8.11653804779053,7.92000007629395,20.2999992370605,20,1
313,1333261229464.961120,8.11653804779053,7.92000007629395,20.2999992370605,20,1
314,1333261229565.290100,8.04751491546631,7.92000007629395,20.2999992370605,20,1
315,1333261229665.252560,8.04751491546631,7.92000007629395,20.2999992370605,20,1
316,1333261229765.287820,8.00826930999756,7.92000007629395,20.2999992370605,20,1
317,1333261229865.254940,8.00826930999756,7.92000007629395,20.2999992370605,20,1
318,1333261229965.277560,7.98608303070068,7.92000007629395,20.2999992370605,20,1
319,1333261230064.963720,7.98608303070068,7.92000007629395,20.2999992370605,20,1
320,1333261230165.315400,7.97366571426392,7.92000007629395,20.2999992370605,20,1
321,1333261230265.261300,7.97366571426392,7.92000007629395,20.2999992370605,20,1
322,1333261230365.286080,7.96684837341309,7.92000007629395,20.2999992370605,20,1
323,1333261230465.268640,7.96684837341309,7.92999982833862,20.2999992370605,20,1
324,1333261230565.285720,7.96323394775391,7.92999982833862,20.2999992370605,20,1
325,1333261230665.299300,7.96323394775391,7.92999982833862,20.2999992370605,20,1
326,1333261230765.283980,7.96145677566528,7.92999982833862,20.2999992370605,20,1
327,1333261230865.253120,7.96145677566528,7.92999982833862,20.2999992370605,20,1
328,1333261230965.307180,7.96073389053345,7.92999982833862,20.2999992370605,20,1
329,1333261231065.272420,7.96073389053345,7.92999982833862,20.2999992370605,20,1
330,1333261231165.291100,7.96061182022095,7.94000005722046,20.2999992370605,20,1
331,1333261231265.260320,7.96061182022095,7.94000005722046,20.2999992370605,20,1
332,1333261231365.276380,7.96083498001099,7.94000005722046,20.2999992370605,20,1
333,1333261231465.257380,7.96083498001099,7.94000005722046,20.2999992370605,20,1
334,1333261231565.352720,7.96125602722168,7.94000005722046,20.2999992370605,20,1
335,1333261231665.311440,7.96125602722168,7.94000005722046,20.2999992370605,20,1
336,1333261231765.277740,7.96178770065308,7.92999982833862,20.2999992370605,20,1
337,1333261231864.961180,7.96178770065308,7.92999982833862,20.2999992370605,20,1
338,1333261231965.335220,7.96238708496094,7.92999982833862,20.2999992370605,20,1
339,1333261232065.229140,7.96238708496094,7.92999982833862,20.2999992370605,20,1
340,1333261232165.298400,7.96302556991577,7.92999982833862,20.2999992370605,20,1
341,1333261232265.240360,7.96302556991577,7.92999982833862,20.2999992370605,20,1
342,1333261232365.272720,7.96368455886841,7.92999982833862,20.2999992370605,20,1
343,1333261232465.349800,7.96368455886841,7.92999982833862,20.2999992370605,20,1
344,1333261232565.336340,7.96435022354126,7.92999982833862,20.2999992370605,20,1
345,1333261232665.265580,7.96435022354126,7.92999982833862,20.2000007629395,20,1
346,1333261232765.270220,7.73079013824463,7.92999982833862,20.2000007629395,20,1
347,1333261232865.277240,7.73079013824463,7.92999982833862,20.2000007629395,20,1
348,1333261232965.293480,7.81993055343628,7.92999982833862,20.2000007629395,20,1
349,1333261233065.297440,7.81993055343628,7.92999982833862,20.2000007629395,20,1
350,1333261233165.293180,7.87118530273438,7.92999982833862,20.2000007629395,20,1
351,1333261233265.249180,7.87118530273438,7.94000005722046,20.2000007629395,20,1
352,1333261233365.296660,7.90074014663696,7.94000005722046,20.2000007629395,20,1
353,1333261233465.261780,7.90074014663696,7.94000005722046,20.2000007629395,20,1
354,1333261233565.271740,7.91786479949951,7.94000005722046,20.2000007629395,20,1
355,1333261233665.267000,7.91786479949951,7.94000005722046,20.2000007629395,20,1
356,1333261233765.279740,7.9278736114502,7.94000005722046,20.2000007629395,20,1
357,1333261233865.255300,7.9278736114502,7.94000005722046,20.2000007629395,20,1
358,1333261233965.309380,7.93379974365234,7.94000005722046,20.2000007629395,20,1
359,1333261234065.241520,7.93379974365234,7.94000005722046,20.2000007629395,20,1
360,1333261234165.272760,7.93738985061646,7.94999980926514,20.2000007629395,20,1
361,1333261234265.263580,7.93738985061646,7.94999980926514,20.2000007629395,20,1
362,1333261234365.291320,7.93964147567749,7.94999980926514,20.2000007629395,20,1
363,1333261234465.313040,7.93964147567749,7.96000003814697,20.2000007629395,20,1
