Sample;X(ms) [01.04.2012 09:15:12 565 UTC];Signals_DB.Heater_Flow_SP;Signals_DB.Heater_Flow;Signals_DB.Heater_Tout;Signals_DB.Tout_setpoint;Signals_to_S7protocol.INTERNAL.Communication_Error[%DB8.DBX32.0]
8;1333271713365.255980;5.78207778930664;5.78999996185303;23.6000003814697;23.5;1
9;1333271713465.262400;5.78207778930664;5.78999996185303;23.6000003814697;23.5;1
10;1333271713565.265500;5.78207778930664;5.78999996185303;23.6000003814697;23.5;1
11;1333271713665.264680;5.78216695785522;5.80000019073486;23.6000003814697;23.5;1
12;1333271713765.221140;5.78216695785522;5.80000019073486;23.6000003814697;23.5;1
13;1333271713865.249500;5.78216695785522;5.80000019073486;23.6000003814697;23.5;1
14;1333271713965.294980;5.78240251541138;5.80000019073486;23.6000003814697;23.5;1
15;1333271714065.243620;5.78240251541138;5.80000019073486;23.6000003814697;23.5;1
16;1333271714165.284480;5.78240251541138;5.80000019073486;23.6000003814697;23.5;1
17;1333271714265.262400;5.78269910812378;5.78999996185303;23.6000003814697;23.5;1
18;1333271714365.326140;5.78269910812378;5.80000019073486;23.5;23.5;1
19;1333271714465.236420;5.78269910812378;5.80000019073486;23.5;23.5;1
20;1333271714565.263640;5.56869602203369;5.80000019073486;23.5;23.5;1
21;1333271714665.250560;5.56869602203369;5.80000019073486;23.5;23.5;1
22;1333271714765.228600;5.56869602203369;5.80000019073486;23.6000003814697;23.5;1
23;1333271714865.271080;5.82016468048096;5.80000019073486;23.6000003814697;23.5;1
24;1333271714965.239200;5.82016468048096;5.80000019073486;23.6000003814697;23.5;1
25;1333271715065.268160;5.82016468048096;5.78999996185303;23.6000003814697;23.5;1
26;1333271715165.280000;5.86516904830933;5.78999996185303;23.6000003814697;23.5;1
27;1333271715265.230140;5.86516904830933;5.78000020980835;23.6000003814697;23.5;1
28;1333271715365.242240;5.86516904830933;5.76999998092651;23.7000007629395;23.5;1
29;1333271715465.272600;5.96096658706665;5.76999998092651;23.7000007629395;23.5;1
30;1333271715565.247780;5.96096658706665;5.76999998092651;23.7000007629395;23.5;1
31;1333271715665.234380;5.96096658706665;5.76999998092651;23.7000007629395;23.5;1
32;1333271715765.308440;5.94061708450317;5.76999998092651;23.7000007629395;23.5;1
33;1333271715865.240380;5.94061708450317;5.76999998092651;23.7000007629395;23.5;1
34;1333271715965.232860;5.94061708450317;5.76999998092651;23.7000007629395;23.5;1
35;1333271716065.300540;5.86620712280273;5.78000020980835;23.7000007629395;23.5;1
36;1333271716165.294360;5.86620712280273;5.78000020980835;23.7000007629395;23.5;1
37;1333271716265.232160;5.86620712280273;5.78000020980835;23.7000007629395;23.5;1
38;1333271716365.277260;5.83527231216431;5.78000020980835;23.7000007629395;23.5;1
39;1333271716465.236980;5.83527231216431;5.78000020980835;23.7000007629395;23.5;1
40;1333271716565.348340;5.83527231216431;5.78000020980835;23.7000007629395;23.5;1
41;1333271716665.282740;5.89407444000244;5.78000020980835;23.7999992370605;23.5;1
42;1333271716765.185020;5.89407444000244;5.78000020980835;23.7999992370605;23.5;1
43;1333271716865.279440;5.89407444000244;5.78000020980835;23.7999992370605;23.5;1
44;1333271716965.272540;5.99596118927002;5.78000020980835;23.7999992370605;23.5;1
45;1333271717065.270440;5.99596118927002;5.78999996185303;23.7999992370605;23.5;1
46;1333271717165.264740;5.99596118927002;5.78999996185303;23.7999992370605;23.5;1
47;1333271717265.226520;5.90698909759521;5.78999996185303;23.7999992370605;23.5;1
48;1333271717365.238420;5.90698909759521;5.78999996185303;23.7999992370605;23.5;1
49;1333271717465.375320;5.90698909759521;5.80000019073486;23.7999992370605;23.5;1
50;1333271717565.283520;5.87012481689453;5.80000019073486;23.7999992370605;23.5;1
51;1333271717665.397360;5.87012481689453;5.80000019073486;23.7000007629395;23.5;1
52;1333271717765.233700;5.87012481689453;5.80999994277954;23.7000007629395;23.5;1
53;1333271717865.252680;5.64087724685669;5.80999994277954;23.7000007629395;23.5;1
54;1333271717965.220080;5.64087724685669;5.80999994277954;23.7000007629395;23.5;1
55;1333271718065.237460;5.64087724685669;5.80999994277954;23.7000007629395;23.5;1
56;1333271718165.267260;5.74343299865723;5.80999994277954;23.7000007629395;23.5;1
57;1333271718265.278580;5.74343299865723;5.80999994277954;23.7000007629395;23.5;0
58;1333271718365.247620;5.74343299865723;5.80999994277954;23.7000007629395;23.5;0
59;1333271718465.238940;5.74343299865723;5.82000017166138;23.7000007629395;23.5;0
60;1333271718565.269400;5.74423933029175;5.82000017166138;23.7000007629395;23.5;0
61;1333271718665.284600;5.74423933029175;5.82999992370605;23.7000007629395;23.5;0
62;1333271718765.244360;5.74423933029175;5.82999992370605;23.7000007629395;23.5;0
63;1333271718865.306060;5.74423933029175;5.82999992370605;23.6000003814697;23.5;0
64;1333271718965.229060;5.74423933029175;5.82999992370605;23.6000003814697;23.5;0
65;1333271719065.286380;5.74461889266968;5.82999992370605;23.6000003814697;23.5;0
66;1333271719165.201240;5.74461889266968;5.82999992370605;23.6000003814697;23.5;0
67;1333271719265.234260;5.74461889266968;5.82999992370605;23.6000003814697;23.5;0
68;1333271719365.396580;5.74499034881592;5.82999992370605;23.6000003814697;23.5;0
69;1333271719465.205440;5.74499034881592;5.82999992370605;23.6000003814697;23.5;0
70;1333271719565.288880;5.74499034881592;5.82999992370605;23.6000003814697;23.5;0
71;1333271719665.364540;5.74499034881592;5.82999992370605;23.6000003814697;23.5;0
72;1333271719765.222500;5.74499034881592;5.82999992370605;23.6000003814697;23.5;0
