Sample,X(ms) [01.04.2012 06:54:40 565 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.Tout_setpoint","Signals_to_S7protocol.INTERNAL.Communication_Error[%DB8.DBX32.0]"
80,1333263288565.232940,3.98924422264099,3.83999991416931,30.1000003814697,27,0
81,1333263288665.231260,3.98924422264099,3.83999991416931,30.1000003814697,27,0
82,1333263288765.269420,4.00860166549683,3.83999991416931,30.1000003814697,27,0
83,1333263288865.243400,4.00860166549683,3.83999991416931,30.1000003814697,27,0
84,1333263288965.272180,4.00860166549683,3.84999990463257,30.1000003814697,27,0
85,1333263289065.242880,4.02787590026855,3.85999989509583,30.1000003814697,27,0
86,1333263289165.242300,4.02787590026855,3.85999989509583,30.1000003814697,27,0
87,1333263289265.266600,4.02787590026855,3.86999988555908,30.1000003814697,27,0
88,1333263289365.262060,4.04707145690918,3.88000011444092,30.1000003814697,27,0
89,1333263289465.238080,4.04707145690918,3.88000011444092,30.1000003814697,27,0
