43,700	35,000	0,000	14,900	3,910	2,000
43,600	35,000	0,000	15,000	3,970	2,000
43,500	35,000	0,000	15,000	4,030	2,000
43,300	35,000	0,000	15,000	4,060	2,000
43,200	35,000	0,000	14,900	4,080	2,000
43,100	35,000	0,000	14,900	4,020	2,000
42,900	35,000	0,000	14,900	3,920	2,000
42,700	35,000	0,000	14,900	3,890	2,000
42,500	35,000	0,000	14,900	3,880	2,000
42,300	35,000	0,000	14,900	3,880	2,000
42,200	35,000	0,000	14,900	3,890	2,000
42,000	35,000	0,000	14,900	3,970	2,000
41,900	35,000	0,000	14,900	4,070	2,000
41,600	35,000	0,000	14,900	4,070	2,000
41,300	35,000	0,000	14,900	4,110	2,000
40,900	35,000	0,000	14,900	4,040	2,000
40,500	35,000	0,000	14,900	3,970	2,000
40,300	35,000	0,000	14,900	3,970	2,000
40,000	35,000	0,000	14,900	3,950	2,000
39,800	35,000	0,000	14,900	3,930	2,000
39,600	35,000	0,000	14,900	3,940	2,000
39,300	35,000	0,000	14,900	3,970	2,000
39,000	35,000	0,000	14,900	4,040	2,000
38,700	35,000	0,000	14,900	4,100	2,000
38,400	35,000	0,000	14,900	4,110	2,000
38,100	35,000	0,000	14,900	4,030	2,000
37,700	35,000	0,000	14,900	3,990	2,000
37,300	35,000	0,000	14,900	3,960	2,000
36,900	35,000	0,000	14,900	3,960	2,000
36,500	35,000	0,000	14,900	3,960	2,000
36,100	35,000	0,000	14,900	3,950	2,000
35,600	35,000	0,000	14,900	3,960	2,000
35,000	35,000	0,000	14,900	4,000	2,000
34,300	35,000	0,000	14,900	4,060	2,000
33,900	35,000	0,000	14,900	4,120	2,000
33,700	35,000	0,000	14,900	4,080	2,000
33,400	35,000	0,000	14,900	4,010	2,000
33,000	35,000	0,000	14,900	3,960	2,000
32,700	35,000	100,000	14,900	3,980	2,000
32,400	35,000	100,000	14,900	4,010	2,000
32,200	35,000	100,000	14,900	3,980	2,000
31,900	35,000	100,000	14,900	3,990	2,000
31,600	35,000	100,000	14,900	4,020	2,000
31,300	35,000	100,000	14,900	4,030	2,000
30,800	35,000	100,000	14,900	4,060	2,000
30,600	35,000	100,000	14,900	4,070	2,000
30,400	35,000	100,000	14,900	4,040	2,000
30,100	35,000	100,000	14,900	3,990	2,000
29,500	35,000	100,000	14,900	3,960	2,000
28,800	35,000	100,000	14,900	3,960	2,000
28,300	35,000	100,000	14,900	3,910	2,000
27,900	35,000	100,000	14,900	3,940	2,000
27,600	35,000	100,000	14,900	3,980	2,000
27,400	35,000	100,000	14,900	4,020	2,000
27,100	35,000	100,000	14,900	4,090	2,000
26,600	35,000	100,000	14,900	4,100	2,000
26,300	35,000	100,000	14,900	4,040	2,000
26,100	35,000	100,000	14,900	4,000	2,000
26,100	35,000	100,000	14,900	3,980	2,000
26,000	35,000	100,000	14,900	3,950	2,000
25,900	35,000	100,000	14,900	3,930	2,000
25,700	35,000	100,000	14,900	3,900	2,000
25,400	35,000	100,000	14,900	3,890	2,000
25,100	35,000	100,000	14,900	3,950	2,000
25,000	35,000	100,000	14,900	3,980	2,000
24,800	35,000	100,000	14,900	4,030	2,000
24,700	35,000	100,000	14,900	4,090	2,000
24,500	35,000	100,000	14,900	4,050	2,000
24,500	35,000	100,000	14,900	3,990	2,000
24,400	35,000	100,000	14,900	3,930	2,000
24,400	35,000	100,000	14,900	3,900	2,000
24,300	35,000	100,000	14,900	3,890	2,000
24,300	35,000	100,000	14,900	3,920	2,000
24,300	35,000	100,000	14,900	3,990	2,000
24,400	35,000	100,000	14,900	4,070	2,000
24,500	35,000	100,000	14,900	4,140	2,000
24,600	35,000	100,000	14,900	4,140	2,000
24,800	35,000	100,000	14,900	4,020	2,000
25,000	35,000	100,000	14,900	3,940	2,000
25,200	35,000	100,000	14,900	3,900	2,000
25,500	35,000	100,000	14,900	3,890	2,000
25,900	35,000	100,000	14,900	3,890	2,000
26,100	35,000	100,000	14,900	3,910	2,000
26,400	35,000	100,000	14,900	3,960	2,000
26,700	35,000	100,000	14,900	4,050	2,000
27,000	35,000	100,000	14,900	4,110	2,000
27,200	35,000	100,000	14,900	4,070	2,000
27,600	35,000	100,000	14,900	4,010	2,000
28,000	35,000	100,000	14,900	3,970	2,000
28,300	35,000	100,000	14,900	3,960	2,000
28,500	35,000	100,000	14,900	3,960	2,000
28,800	35,000	100,000	14,900	3,970	2,000
29,200	35,000	100,000	14,900	4,010	2,000
29,500	35,000	100,000	14,900	4,060	2,000
29,900	35,000	100,000	14,900	4,100	2,000
30,200	35,000	100,000	14,900	4,050	2,000
30,600	35,000	100,000	14,900	4,010	2,000
31,000	35,000	100,000	14,900	3,990	2,000
31,400	35,000	100,000	14,900	3,980	2,000
31,700	35,000	100,000	14,900	3,970	2,000
31,900	35,000	100,000	14,900	3,960	2,000
32,300	35,000	100,000	14,900	3,960	2,000
32,800	35,000	100,000	14,900	3,970	2,000
33,300	35,000	100,000	14,900	3,970	2,000
33,800	35,000	100,000	14,900	3,980	2,000
34,100	35,000	100,000	14,900	4,020	2,000
34,500	35,000	100,000	14,900	4,050	2,000
34,800	35,000	100,000	14,900	3,930	2,000
35,100	35,000	100,000	14,900	4,080	2,000
35,500	35,000	100,000	14,900	4,080	2,000
36,100	35,000	100,000	14,900	3,990	2,000
36,500	35,000	100,000	14,900	3,990	2,000
36,800	35,000	100,000	14,900	4,010	2,000
37,100	35,000	0,000	14,900	3,970	2,000
37,300	35,000	0,000	14,900	3,960	2,000
37,800	35,000	0,000	14,900	4,010	2,000
38,300	35,000	0,000	14,900	3,990	2,000
38,800	35,000	0,000	14,900	3,990	2,000
39,100	35,000	0,000	14,900	3,960	2,000
39,300	35,000	0,000	14,900	3,890	2,000
39,500	35,000	0,000	14,900	4,140	2,000
39,800	35,000	0,000	14,900	4,040	2,000
40,100	35,000	0,000	14,900	3,990	2,000
40,600	35,000	0,000	14,900	4,080	2,000
40,900	35,000	0,000	14,900	4,040	2,000
41,400	35,000	0,000	14,900	3,940	2,000
41,800	35,000	0,000	14,900	3,990	2,000
42,000	35,000	0,000	14,900	4,010	2,000
42,100	35,000	0,000	14,900	3,950	2,000
42,300	35,000	0,000	14,900	3,990	2,000
42,700	35,000	0,000	14,900	4,000	2,000
43,100	35,000	0,000	14,900	3,960	2,000
43,300	35,000	0,000	14,900	3,980	2,000
43,500	35,000	0,000	14,900	3,950	2,000
43,800	35,000	0,000	14,900	3,930	2,000
44,000	35,000	0,000	14,900	4,000	2,000
44,000	35,000	0,000	14,900	4,040	2,000
44,100	35,000	0,000	14,900	4,010	2,000
44,200	35,000	0,000	14,900	4,000	2,000
44,300	35,000	0,000	14,900	3,980	2,000
44,300	35,000	0,000	14,900	3,940	2,000
44,200	35,000	0,000	14,900	3,940	2,000
44,200	35,000	0,000	14,900	3,870	2,000
44,200	35,000	0,000	14,900	3,890	2,000
44,200	35,000	0,000	14,900	3,950	2,000
44,200	35,000	0,000	14,900	3,950	2,000
44,100	35,000	0,000	14,900	3,980	2,000
44,100	35,000	0,000	14,900	4,070	2,000
43,900	35,000	0,000	14,900	4,110	2,000
43,800	35,000	0,000	14,900	4,050	2,000
43,700	35,000	0,000	14,900	3,990	2,000
43,600	35,000	0,000	14,900	3,930	2,000
43,500	35,000	0,000	14,900	3,890	2,000
43,400	35,000	0,000	14,900	3,890	2,000
43,300	35,000	0,000	14,900	3,890	2,000
43,200	35,000	0,000	14,900	3,900	2,000
43,000	35,000	0,000	14,900	3,940	2,000
42,800	35,000	0,000	14,900	4,040	2,000
42,600	35,000	0,000	14,900	4,180	2,000
42,400	35,000	0,000	14,900	4,130	2,000
42,200	35,000	0,000	14,900	4,080	2,000
42,000	35,000	0,000	14,900	4,040	2,000
41,800	35,000	0,000	14,900	3,980	2,000
41,600	35,000	0,000	14,900	3,980	2,000
41,400	35,000	0,000	14,900	4,000	2,000
41,200	35,000	0,000	14,900	3,990	2,000
40,800	35,000	0,000	14,900	4,020	2,000
40,600	35,000	0,000	14,900	4,020	2,000
40,300	35,000	0,000	14,900	4,070	2,000
40,000	35,000	0,000	14,900	4,060	2,000
39,900	35,000	0,000	14,900	4,050	2,000
39,700	35,000	0,000	14,900	4,060	2,000
39,400	35,000	0,000	14,900	4,030	2,000
39,000	35,000	0,000	14,900	4,000	2,000
38,500	35,000	0,000	14,900	3,960	2,000
38,200	35,000	0,000	14,900	3,990	2,000
37,900	35,000	0,000	14,900	3,980	2,000
37,500	35,000	0,000	14,900	3,970	2,000
37,100	35,000	0,000	14,900	3,990	2,000
36,600	35,000	0,000	14,900	3,980	2,000
36,200	35,000	0,000	14,900	3,970	2,000
35,800	35,000	0,000	14,900	4,030	2,000
35,400	35,000	0,000	14,900	4,080	2,000
35,000	35,000	0,000	14,900	4,110	2,000
34,600	35,000	0,000	14,900	4,130	2,000
34,100	35,000	0,000	14,900	4,080	2,000
33,500	35,000	0,000	14,900	3,990	2,000
33,100	35,000	0,000	14,900	3,930	2,000
32,900	35,000	100,000	14,900	3,780	2,000
32,600	35,000	100,000	14,900	3,960	2,000
32,300	35,000	100,000	14,900	4,000	2,000
32,000	35,000	100,000	14,900	4,030	2,000
31,500	35,000	100,000	14,900	4,040	2,000
31,200	35,000	100,000	14,900	4,090	2,000
30,900	35,000	100,000	14,900	4,060	2,000
30,600	35,000	100,000	14,900	4,010	2,000
30,300	35,000	100,000	14,900	4,050	2,000
29,900	35,000	100,000	14,900	4,030	2,000
29,600	35,000	100,000	14,900	4,140	2,000
29,200	35,000	100,000	14,900	3,710	2,000
29,000	35,000	100,000	14,900	3,650	2,000
28,600	35,000	100,000	14,900	3,960	2,000
28,200	35,000	100,000	14,900	3,780	2,000
27,600	35,000	100,000	14,900	3,790	2,000
27,300	35,000	100,000	14,900	3,970	2,000
27,000	35,000	100,000	14,900	4,040	2,000
26,900	35,000	100,000	14,900	4,070	2,000
26,800	35,000	100,000	14,900	4,090	2,000
26,500	35,000	100,000	14,900	4,230	2,000
26,200	35,000	100,000	14,900	3,950	2,000
26,100	35,000	100,000	14,900	3,960	2,000
25,800	35,000	100,000	14,900	3,910	2,000
25,500	35,000	100,000	14,900	3,870	2,000
25,300	35,000	100,000	14,900	3,990	2,000
25,200	35,000	100,000	14,900	4,050	2,000
25,000	35,000	100,000	14,900	4,110	2,000
24,800	35,000	100,000	14,900	4,090	2,000
24,600	35,000	100,000	14,900	4,060	2,000
24,400	35,000	100,000	14,900	3,990	2,000
24,300	35,000	100,000	14,900	3,970	2,000
24,300	35,000	100,000	14,900	3,980	2,000
24,200	35,000	100,000	14,900	4,000	2,000
24,300	35,000	100,000	14,900	4,090	2,000
24,400	35,000	100,000	14,900	4,120	2,000
24,600	35,000	100,000	14,900	4,140	2,000
24,800	35,000	100,000	14,900	4,140	2,000
24,900	35,000	100,000	14,900	4,070	2,000
25,100	35,000	100,000	14,900	4,020	2,000
25,300	35,000	100,000	14,900	4,050	2,000
25,500	35,000	100,000	14,900	3,920	2,000
25,700	35,000	100,000	14,900	3,970	2,000
25,900	35,000	100,000	14,900	3,990	2,000
26,000	35,000	100,000	14,900	3,850	2,000
26,200	35,000	100,000	14,900	4,110	2,000
26,500	35,000	100,000	14,900	4,040	2,000
26,800	35,000	100,000	14,900	4,070	2,000
27,000	35,000	100,000	14,900	4,120	2,000
27,300	35,000	100,000	14,900	4,060	2,000
27,400	35,000	100,000	14,900	3,840	2,000
27,500	35,000	100,000	14,900	3,970	2,000
27,700	35,000	100,000	14,900	4,060	2,000
27,900	35,000	100,000	14,900	3,890	2,000
28,200	35,000	100,000	14,900	3,990	2,000
28,700	35,000	100,000	14,900	4,130	2,000
29,100	35,000	100,000	14,900	4,090	2,000
29,400	35,000	100,000	14,900	4,080	2,000
29,900	35,000	100,000	14,900	4,050	2,000
30,400	35,000	100,000	14,900	3,960	2,000
31,000	35,000	100,000	14,900	3,960	2,000
31,400	35,000	100,000	14,900	3,990	2,000
31,600	35,000	100,000	14,900	3,950	2,000
31,700	35,000	100,000	14,900	3,940	2,000
32,000	35,000	100,000	14,900	3,920	2,000
32,300	35,000	100,000	14,900	3,930	2,000
32,700	35,000	100,000	14,900	3,940	2,000
33,300	35,000	100,000	14,900	3,970	2,000
33,700	35,000	100,000	14,900	4,040	2,000
34,100	35,000	100,000	14,900	4,100	2,000
34,400	35,000	100,000	14,900	4,120	2,000
34,700	35,000	100,000	14,900	4,040	2,000
35,100	35,000	100,000	14,900	3,970	2,000
35,400	35,000	100,000	14,900	3,950	2,000
35,800	35,000	100,000	14,900	3,820	2,000
36,200	35,000	100,000	14,900	4,040	2,000
36,600	35,000	100,000	14,900	3,940	2,000
37,100	35,000	0,000	14,900	3,960	2,000
37,500	35,000	0,000	14,900	4,070	2,000
37,900	35,000	0,000	14,900	4,070	2,000
38,500	35,000	0,000	14,900	4,010	2,000
38,900	35,000	0,000	14,900	3,970	2,000
39,100	35,000	0,000	14,900	4,150	2,000
39,200	35,000	0,000	14,900	4,100	2,000
39,400	35,000	0,000	14,900	3,940	2,000
39,800	35,000	0,000	14,900	3,980	2,000
40,000	35,000	0,000	14,900	3,980	2,000
40,400	35,000	0,000	14,900	3,950	2,000
41,100	35,000	0,000	14,900	3,930	2,000
41,600	35,000	0,000	14,900	3,980	2,000
41,800	35,000	0,000	14,900	3,930	2,000
42,000	35,000	0,000	14,900	3,970	2,000
42,400	35,000	0,000	14,900	4,050	2,000
42,700	35,000	0,000	14,900	4,100	2,000
43,000	35,000	0,000	14,900	4,140	2,000
43,500	35,000	0,000	14,900	4,090	2,000
43,800	35,000	0,000	14,900	4,010	2,000
43,900	35,000	0,000	14,900	3,960	2,000
43,900	35,000	0,000	14,900	3,950	2,000
44,000	35,000	0,000	14,900	3,940	2,000
44,000	35,000	0,000	14,900	3,940	2,000
44,000	35,000	0,000	14,900	3,970	2,000
44,000	35,000	0,000	14,900	4,020	2,000
44,100	35,000	0,000	14,900	4,080	2,000
44,100	35,000	0,000	14,900	4,130	2,000
44,100	35,000	0,000	14,900	4,080	2,000
44,100	35,000	0,000	14,900	4,000	2,000
44,000	35,000	0,000	14,900	3,930	2,000
43,900	35,000	0,000	14,900	3,910	2,000
43,900	35,000	0,000	14,900	3,910	2,000
43,700	35,000	0,000	14,900	3,930	2,000
43,700	35,000	0,000	14,900	4,000	2,000
43,500	35,000	0,000	14,900	4,080	2,000
43,400	35,000	0,000	14,900	4,160	2,000
43,300	35,000	0,000	14,900	4,110	2,000
43,200	35,000	0,000	14,900	4,030	2,000
43,100	35,000	0,000	14,900	3,980	2,000
43,000	35,000	0,000	14,900	3,950	2,000
42,900	35,000	0,000	14,900	3,930	2,000
42,600	35,000	0,000	14,900	3,930	2,000
42,500	35,000	0,000	14,900	3,960	2,000
42,300	35,000	0,000	14,900	4,030	2,000
42,200	35,000	0,000	14,900	4,100	2,000
42,100	35,000	0,000	14,900	4,110	2,000
41,900	35,000	0,000	14,900	4,040	2,000
41,800	35,000	0,000	14,900	3,980	2,000
41,500	35,000	0,000	14,900	3,930	2,000
41,200	35,000	0,000	14,900	3,910	2,000
40,900	35,000	0,000	14,900	3,910	2,000
40,700	35,000	0,000	14,900	3,920	2,000
40,300	35,000	0,000	14,900	3,960	2,000
39,900	35,000	0,000	14,900	4,030	2,000
39,600	35,000	0,000	14,900	4,090	2,000
39,400	35,000	0,000	14,900	4,140	2,000
39,200	35,000	0,000	14,900	4,110	2,000
39,100	35,000	0,000	14,900	4,020	2,000
38,800	35,000	0,000	14,900	3,970	2,000
38,600	35,000	0,000	14,900	3,900	2,000
38,300	35,000	0,000	14,900	3,940	2,000
37,900	35,000	0,000	14,900	3,940	2,000
37,500	35,000	0,000	14,900	3,920	2,000
37,200	35,000	0,000	14,900	3,970	2,000
37,000	35,000	0,000	14,900	4,040	2,000
36,800	35,000	0,000	14,900	4,080	2,000
36,500	35,000	0,000	14,900	4,060	2,000
36,000	35,000	0,000	14,900	4,030	2,000
35,500	35,000	0,000	14,900	3,990	2,000
35,100	35,000	0,000	14,900	4,000	2,000
34,500	35,000	0,000	14,900	4,010	2,000
33,900	35,000	0,000	14,900	4,020	2,000
33,500	35,000	0,000	14,900	4,020	2,000
33,100	35,000	0,000	14,900	4,000	2,000
32,800	35,000	100,000	14,900	3,910	2,000
32,500	35,000	100,000	14,900	3,980	2,000
32,000	35,000	100,000	14,900	3,970	2,000
31,600	35,000	100,000	14,900	3,940	2,000
31,300	35,000	100,000	14,900	3,950	2,000
31,200	35,000	100,000	14,900	3,990	2,000
30,700	35,000	100,000	14,900	4,030	2,000
30,400	35,000	100,000	14,900	4,080	2,000
30,200	35,000	100,000	14,900	4,070	2,000
29,900	35,000	100,000	14,900	3,980	2,000
29,300	35,000	100,000	14,900	3,950	2,000
28,700	35,000	100,000	14,900	3,910	2,000
28,300	35,000	100,000	14,900	3,910	2,000
27,900	35,000	100,000	14,900	3,950	2,000
27,500	35,000	100,000	14,900	3,940	2,000
27,100	35,000	100,000	14,900	3,940	2,000
26,800	35,000	100,000	14,900	4,050	2,000
26,500	35,000	100,000	14,900	4,100	2,000
26,300	35,000	100,000	14,900	4,110	2,000
26,100	35,000	100,000	14,900	4,060	2,000
25,800	35,000	100,000	14,900	3,980	2,000
25,400	35,000	100,000	14,900	3,950	2,000
25,300	35,000	100,000	14,900	4,030	2,000
25,200	35,000	100,000	14,900	3,970	2,000
25,100	35,000	100,000	14,900	3,930	2,000
24,800	35,000	100,000	14,900	3,970	2,000
24,600	35,000	100,000	14,900	4,070	2,000
24,400	35,000	100,000	14,900	4,000	2,000
24,200	35,000	100,000	14,900	4,020	2,000
24,200	35,000	100,000	14,900	4,110	2,000
24,100	35,000	100,000	14,900	4,090	2,000
24,100	35,000	100,000	14,900	4,040	2,000
24,200	35,000	100,000	14,900	3,970	2,000
24,300	35,000	100,000	14,900	3,940	2,000
24,500	35,000	100,000	14,900	3,890	2,000
24,600	35,000	100,000	14,900	3,900	2,000
24,800	35,000	100,000	14,900	3,920	2,000
25,000	35,000	100,000	14,900	3,930	2,000
25,100	35,000	100,000	14,900	4,040	2,000
25,400	35,000	100,000	14,900	4,100	2,000
25,500	35,000	100,000	14,900	4,120	2,000
25,700	35,000	100,000	14,900	4,080	2,000
25,900	35,000	100,000	14,900	4,010	2,000
26,100	35,000	100,000	14,900	3,980	2,000
26,400	35,000	100,000	14,900	3,970	2,000
26,600	35,000	100,000	14,900	3,940	2,000
26,800	35,000	100,000	14,900	3,960	2,000
27,100	35,000	100,000	14,900	3,970	2,000
27,400	35,000	100,000	14,900	3,990	2,000
27,600	35,000	100,000	14,900	4,030	2,000
27,900	35,000	100,000	14,900	4,080	2,000
28,300	35,000	100,000	14,900	4,110	2,000
28,400	35,000	100,000	14,900	4,090	2,000
28,500	35,000	100,000	14,900	4,000	2,000
28,800	35,000	100,000	14,900	3,950	2,000
29,300	35,000	100,000	14,900	3,940	2,000
29,900	35,000	100,000	14,900	3,950	2,000
30,500	35,000	100,000	14,900	3,940	2,000
31,000	35,000	100,000	14,900	3,940	2,000
31,400	35,000	100,000	14,900	3,940	2,000
31,700	35,000	100,000	14,900	3,970	2,000
32,100	35,000	100,000	14,900	4,000	2,000
32,600	35,000	100,000	14,900	4,050	2,000
33,100	35,000	100,000	14,900	4,050	2,000
33,500	35,000	100,000	14,900	4,090	2,000
33,800	35,000	100,000	14,900	4,140	2,000
34,000	35,000	100,000	14,900	4,050	2,000
34,200	35,000	100,000	14,900	3,960	2,000
34,600	35,000	100,000	14,900	3,910	2,000
34,800	35,000	100,000	14,900	3,860	2,000
35,100	35,000	100,000	14,900	3,870	2,000
35,400	35,000	100,000	14,900	3,910	2,000
35,800	35,000	100,000	14,900	3,990	2,000
36,400	35,000	100,000	14,900	4,080	2,000
37,000	35,000	100,000	14,900	4,060	2,000
37,600	35,000	0,000	14,900	4,160	2,000
38,200	35,000	0,000	14,900	4,050	2,000
38,600	35,000	0,000	14,900	3,950	2,000
39,000	35,000	0,000	14,900	3,920	2,000
39,200	35,000	0,000	14,900	3,920	2,000
39,300	35,000	0,000	14,900	3,930	2,000
39,400	35,000	0,000	14,900	3,990	2,000
39,700	35,000	0,000	14,900	4,080	2,000
40,000	35,000	0,000	14,900	4,120	2,000
40,700	35,000	0,000	14,900	4,220	2,000
41,200	35,000	0,000	14,900	4,070	2,000
41,500	35,000	0,000	14,900	3,950	2,000
41,500	35,000	0,000	14,900	3,910	2,000
41,400	35,000	0,000	14,900	3,880	2,000
41,500	35,000	0,000	14,900	3,870	2,000
41,800	35,000	0,000	14,900	3,920	2,000
42,200	35,000	0,000	14,900	3,980	2,000
42,500	35,000	0,000	14,900	4,060	2,000
42,800	35,000	0,000	14,900	4,150	2,000
43,100	35,000	0,000	14,900	4,170	2,000
43,400	35,000	0,000	14,900	4,080	2,000
43,600	35,000	0,000	14,900	4,000	2,000
43,800	35,000	0,000	14,900	3,950	2,000
43,900	35,000	0,000	14,900	3,920	2,000
43,900	35,000	0,000	14,900	3,900	2,000
44,000	35,000	0,000	14,900	3,940	2,000
44,000	35,000	0,000	14,900	4,000	2,000
44,000	35,000	0,000	14,900	4,090	2,000
44,100	35,000	0,000	14,900	4,140	2,000
44,200	35,000	0,000	14,900	4,150	2,000
44,200	35,000	0,000	14,900	4,020	2,000
44,200	35,000	0,000	14,900	3,950	2,000
44,100	35,000	0,000	14,900	3,920	2,000
44,000	35,000	0,000	14,900	3,900	2,000
43,900	35,000	0,000	14,900	3,900	2,000
43,900	35,000	0,000	14,900	3,910	2,000
43,700	35,000	0,000	14,900	3,950	2,000
43,700	35,000	0,000	14,900	4,000	2,000
43,600	35,000	0,000	14,900	4,080	2,000
43,500	35,000	0,000	14,900	4,150	2,000
43,400	35,000	0,000	14,900	4,110	2,000
43,200	35,000	0,000	14,900	4,010	2,000
42,900	35,000	0,000	14,900	3,930	2,000
42,800	35,000	0,000	14,900	3,890	2,000
42,600	35,000	0,000	14,900	3,890	2,000
42,400	35,000	0,000	14,900	3,940	2,000
42,300	35,000	0,000	14,900	4,020	2,000
42,200	35,000	0,000	14,900	4,110	2,000
42,000	35,000	0,000	14,900	4,160	2,000
41,800	35,000	0,000	14,900	4,080	2,000
41,500	35,000	0,000	14,900	3,990	2,000
41,200	35,000	0,000	14,900	3,950	2,000
