20,500	35,000	14,700	3,940	25,998
20,500	35,000	14,700	3,920	26,257
20,500	35,000	14,700	3,900	26,516
20,500	35,000	14,700	3,910	26,775
20,500	35,000	14,700	3,930	27,034
20,500	35,000	14,700	4,030	27,293
20,500	35,000	14,700	4,100	27,552
20,600	35,000	14,700	4,140	27,737
20,600	35,000	14,700	4,110	27,995
20,600	35,000	14,700	4,050	28,252
20,600	35,000	14,700	4,010	28,509
20,700	35,000	14,700	4,000	28,693
20,700	35,000	14,700	4,010	28,948
20,800	35,000	14,700	3,990	29,130
20,900	35,000	14,700	3,980	29,311
20,900	35,000	14,700	3,980	29,562
21,000	35,000	14,700	3,970	29,741
21,100	35,000	14,700	3,970	29,918
21,200	35,000	14,700	3,990	30,093
21,300	35,000	14,700	3,980	30,266
21,300	35,000	14,700	3,990	30,511
21,300	35,000	14,700	3,820	30,755
21,400	35,000	14,700	4,040	30,927
21,400	35,000	14,700	4,000	31,170
21,500	35,000	14,700	3,920	31,339
21,600	35,000	14,700	3,970	31,507
21,600	35,000	14,700	3,780	31,746
21,700	35,000	14,700	4,020	31,912
21,800	35,000	14,700	3,950	32,077
21,800	35,000	14,700	3,940	32,312
21,900	35,000	14,700	4,150	32,475
22,000	35,000	14,700	4,730	32,636
22,000	35,000	14,700	4,730	32,868
22,100	35,000	14,700	4,270	33,027
22,300	35,000	14,700	4,140	33,111
22,400	35,000	14,700	4,090	33,264
22,500	35,000	14,700	3,870	33,416
22,600	35,000	14,700	3,720	33,566
22,700	35,000	14,700	4,010	33,714
22,700	35,000	14,700	4,100	33,934
22,800	35,000	14,700	4,120	34,080
22,900	35,000	14,700	4,050	34,225
23,000	35,000	14,700	4,120	34,368
23,100	35,000	14,700	3,860	34,509
23,200	35,000	14,700	3,980	34,648
23,400	35,000	14,700	3,960	34,712
23,500	35,000	14,700	3,940	34,846
23,600	35,000	14,700	4,040	34,979
23,700	35,000	14,700	4,090	35,109
23,700	35,000	14,700	4,070	35,311
23,800	35,000	14,700	4,070	35,439
23,900	35,000	14,700	3,940	35,566
24,000	35,000	14,600	3,890	35,691
24,100	35,000	14,600	4,010	35,814
24,100	35,000	14,600	3,970	36,009
24,100	35,000	14,600	3,980	36,204
24,100	35,000	14,600	3,880	36,398
24,200	35,000	14,600	3,960	36,520
24,300	35,000	14,600	3,980	36,639
24,400	35,000	14,600	4,010	36,757
24,500	35,000	14,600	3,960	36,873
24,500	35,000	14,600	4,010	37,061
24,600	35,000	14,600	4,110	37,175
24,800	35,000	14,600	3,960	37,214
24,800	35,000	14,600	4,120	37,396
25,000	35,000	14,600	4,020	37,432
25,100	35,000	14,600	4,020	37,537
25,200	35,000	14,600	4,200	37,641
25,200	35,000	14,600	4,000	37,816
25,300	35,000	14,600	4,020	37,918
25,300	35,000	14,600	4,010	38,091
25,400	35,000	14,600	3,920	38,191
25,500	35,000	14,600	3,940	38,289
25,600	35,000	14,600	4,010	38,386
25,700	35,000	14,600	4,020	38,480
25,800	35,000	14,600	4,050	38,573
25,800	35,000	14,600	4,250	38,737
25,900	35,000	14,600	4,050	38,829
26,000	35,000	14,600	3,970	38,918
26,100	35,000	14,600	3,900	39,005
26,200	35,000	14,600	3,870	39,091
26,200	35,000	14,600	3,880	39,248
26,200	35,000	14,600	4,020	39,405
26,300	35,000	14,600	4,090	39,489
26,400	35,000	14,600	4,170	39,571
26,500	35,000	14,600	4,090	39,652
26,500	35,000	14,600	3,990	39,804
26,600	35,000	14,600	3,930	39,882
26,700	35,000	14,600	3,880	39,959
26,700	35,000	14,600	3,890	40,107
26,800	35,000	14,600	4,010	40,182
26,800	35,000	14,600	4,080	40,329
26,900	35,000	14,600	4,100	40,402
27,100	35,000	14,600	4,040	40,400
27,200	35,000	14,600	4,000	40,468
27,300	35,000	14,600	3,970	40,534
27,400	35,000	14,600	3,940	40,598
27,500	35,000	14,600	3,960	40,661
27,600	35,000	14,600	3,960	40,721
27,700	35,000	14,600	3,960	40,780
27,800	35,000	14,600	3,970	40,837
27,900	35,000	14,600	3,980	40,893
28,000	35,000	14,600	4,050	40,946
28,000	35,000	14,600	4,100	41,071
28,100	35,000	14,600	4,110	41,123
28,200	35,000	14,600	4,040	41,173
28,300	35,000	14,600	3,990	41,221
28,400	35,000	14,600	3,960	41,268
28,400	35,000	14,600	3,970	41,386
28,500	35,000	14,600	3,960	41,430
28,500	35,000	14,600	3,960	41,546
28,500	35,000	14,600	3,990	41,662
28,600	35,000	14,600	4,040	41,705
28,700	35,000	14,600	4,110	41,746
28,800	35,000	14,600	4,100	41,786
28,800	35,000	14,600	4,040	41,896
29,000	35,000	14,600	3,980	41,861
29,000	35,000	14,600	3,950	41,968
29,000	35,000	14,600	3,930	42,075
29,100	35,000	14,600	3,940	42,109
29,200	35,000	14,600	3,950	42,141
29,200	35,000	14,600	4,000	42,245
29,200	35,000	14,600	4,070	42,348
29,200	35,000	14,600	4,090	42,452
29,300	35,000	14,600	4,040	42,482
29,400	35,000	14,600	4,020	42,511
29,400	35,000	14,600	3,970	42,611
29,500	35,000	14,600	3,960	42,637
29,500	35,000	14,600	3,970	42,736
29,600	35,000	14,600	3,950	42,761
29,600	35,000	14,600	3,960	42,857
29,700	35,000	14,600	3,980	42,880
29,700	35,000	14,600	4,030	42,975
29,700	35,000	14,600	4,090	43,070
29,800	35,000	14,600	4,070	43,091
29,800	35,000	14,600	4,020	43,184
29,900	35,000	14,600	3,990	43,204
29,900	35,000	14,600	4,050	43,295
29,900	35,000	14,600	4,050	43,386
30,000	35,000	14,600	3,990	43,404
30,000	35,000	14,600	4,020	43,493
30,100	35,000	14,600	3,990	43,509
30,200	35,000	14,600	3,950	43,523
30,200	35,000	14,600	3,840	43,609
30,200	35,000	14,600	3,980	43,695
30,200	35,000	14,600	4,000	43,780
30,300	35,000	14,600	4,040	43,793
30,400	35,000	14,600	4,100	43,804
30,400	35,000	14,600	4,090	43,886
30,500	35,000	14,600	3,960	43,895
30,600	35,000	14,600	3,940	43,902
30,700	35,000	14,600	3,950	43,907
30,800	35,000	14,600	3,920	43,911
30,800	35,000	14,600	3,970	43,986
30,900	35,000	14,600	4,050	43,987
30,900	35,000	14,600	4,060	44,061
30,900	35,000	14,600	4,040	44,134
31,000	35,000	14,600	3,970	44,134
31,000	35,000	14,600	3,980	44,205
31,100	35,000	14,600	3,950	44,204
31,200	35,000	14,600	3,980	44,200
31,200	35,000	14,600	4,040	44,268
31,300	35,000	14,600	4,000	44,262
31,300	35,000	14,600	3,890	44,329
31,300	35,000	14,600	3,980	44,395
31,300	35,000	14,600	4,030	44,461
31,400	35,000	14,600	3,950	44,454
31,500	35,000	14,600	4,120	44,445
31,500	35,000	14,600	4,190	44,507
31,600	35,000	14,600	4,040	44,496
31,600	35,000	14,600	4,010	44,557
31,600	35,000	14,600	3,890	44,618
31,700	35,000	14,600	3,950	44,605
31,700	35,000	14,600	3,950	44,664
31,800	35,000	14,600	3,950	44,650
31,800	35,000	14,600	3,990	44,707
31,800	35,000	14,600	4,090	44,764
31,800	35,000	14,600	4,070	44,821
31,900	35,000	14,600	3,850	44,805
31,900	35,000	14,600	3,780	44,861
31,900	35,000	14,600	3,770	44,916
32,000	35,000	14,600	3,660	44,898
32,100	35,000	14,600	3,660	44,879
32,100	35,000	14,600	3,790	44,930
32,200	35,000	14,600	3,900	44,909
32,200	35,000	14,600	3,990	44,959
32,200	35,000	14,600	4,050	45,009
32,300	35,000	14,600	3,940	44,986
32,400	35,000	14,600	3,890	44,961
32,500	35,000	14,600	3,880	44,934
32,500	35,000	14,600	3,870	44,979
32,600	35,000	14,600	3,870	44,950
32,600	35,000	14,600	3,940	44,993
32,600	35,000	14,600	4,030	45,036
32,600	35,000	14,600	4,080	45,079
32,600	35,000	14,600	4,120	45,121
32,700	35,000	14,600	4,070	45,091
32,700	35,000	14,600	4,010	45,132
32,700	35,000	14,600	3,970	45,173
32,700	35,000	14,600	3,950	45,214
32,800	35,000	14,600	3,940	45,182
32,800	35,000	14,600	3,920	45,221
32,800	35,000	14,600	3,930	45,261
32,800	35,000	14,600	3,950	45,300
32,800	35,000	14,600	4,020	45,339
32,900	35,000	14,600	4,110	45,305
32,900	35,000	14,600	4,140	45,343
32,900	35,000	14,600	4,080	45,380
33,000	35,000	14,600	4,020	45,345
33,000	35,000	14,600	3,980	45,380
33,000	35,000	14,600	3,980	45,416
33,100	35,000	14,600	3,980	45,379
33,100	35,000	14,600	3,970	45,412
33,100	35,000	14,600	3,980	45,446
33,200	35,000	14,600	4,030	45,407
33,200	35,000	14,600	4,070	45,439
33,200	35,000	14,600	4,090	45,471
33,200	35,000	14,600	4,030	45,504
