Sample,X(ms) [11.12.2014 00:39:12 991 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
145603,1418258518108.086266,146,163,749,60
145604,1418258518109.299266,146,163,749,60
145605,1418258518110.174266,146,163,749,60
145606,1418258518111.235266,146,163,749,60
145607,1418258518112.281266,146,163,749,60
145608,1418258518113.467266,146,163,749,60
145609,1418258518114.416266,146,163,749,60
145610,1418258518115.489266,146,163,749,60
145611,1418258518116.522266,146,163,749,60
145612,1418258518117.576266,146,163,749,60
145613,1418258518118.827266,146,163,749,60
145614,1418258518119.700266,146,163,749,60
145615,1418258518120.704266,146,163,749,60
145616,1418258518121.746266,146,163,749,60
145617,1418258518122.808266,146,163,749,60
145618,1418258518123.818266,146,163,750,60
145619,1418258518125.026266,146,163,750,60
145620,1418258518125.952266,146,163,750,60
145621,1418258518126.966266,146,163,750,60
145622,1418258518129.316266,146,163,750,60
145623,1418258518131.214266,146,163,750,60
145624,1418258518133.086266,146,163,750,60
145625,1418258518134.372266,146,163,750,60
145626,1418258518136.214266,146,163,750,60
145627,1418258518137.542266,146,163,750,60
145628,1418258518138.808266,146,163,750,60
145629,1418258518140.720266,146,163,750,60
145630,1418258518142.659266,146,163,750,60
145631,1418258518145.090266,146,163,750,60
145632,1418258518146.448266,146,163,750,60
145633,1418258518147.273266,146,163,750,60
145634,1418258518148.447266,146,163,750,60
145635,1418258518149.407266,146,163,750,60
145636,1418258518150.412266,146,163,750,60
145637,1418258518151.461266,146,163,750,60
145638,1418258518152.586266,146,163,750,60
145639,1418258518153.539266,146,163,750,60
145640,1418258518154.614266,146,163,750,60
145641,1418258518155.659266,146,163,750,60
145642,1418258518156.697266,146,163,750,60
145643,1418258518157.758266,146,163,750,60
145644,1418258518158.900266,146,163,750,60
145645,1418258518159.869266,146,163,750,60
145646,1418258518160.941266,146,163,750,60
145647,1418258518161.928266,146,163,750,60
145648,1418258518162.954266,146,163,750,60
145649,1418258518164.035266,146,163,750,60
145650,1418258518165.206266,146,163,750,60
145651,1418258518166.117266,146,163,750,60
145652,1418258518167.114266,146,163,750,60
145653,1418258518168.152266,146,163,750,60
145654,1418258518169.351266,146,163,750,60
145655,1418258518170.333266,146,163,750,60
145656,1418258518171.373266,146,163,750,60
145657,1418258518172.429266,146,163,750,60
145658,1418258518173.470266,146,163,750,60
145659,1418258518174.524266,146,163,750,60
145660,1418258518175.615266,146,163,750,60
145661,1418258518177.816266,146,163,750,60
145662,1418258518179.781266,146,163,750,60
145663,1418258518181.744266,146,163,750,60
145664,1418258518183.054266,146,163,750,60
145665,1418258518185.020266,146,163,750,60
145666,1418258518186.300266,146,163,750,60
145667,1418258518188.270266,146,163,750,60
145668,1418258518190.079266,146,163,750,60
145669,1418258518191.329266,146,163,750,60
145670,1418258518192.007266,146,163,750,60
145671,1418258518193.084266,146,163,750,60
145672,1418258518194.060266,146,163,750,60
145673,1418258518195.184266,146,163,750,60
145674,1418258518196.139266,146,163,750,60
145675,1418258518197.224266,146,163,750,60
145676,1418258518198.213266,146,163,750,60
145677,1418258518199.318266,146,163,750,60
145678,1418258518200.369266,146,163,750,60
145679,1418258518201.395266,146,163,750,60
145680,1418258518202.419266,146,163,750,60
145681,1418258518203.472266,146,163,750,60
145682,1418258518204.517266,146,163,750,60
145683,1418258518205.582266,146,163,750,60
145684,1418258518206.613266,146,163,750,60
145685,1418258518207.659266,146,163,750,60
145686,1418258518208.982266,146,163,750,60
145687,1418258518209.817266,146,163,750,60
145688,1418258518210.850266,146,163,750,60
145689,1418258518211.881266,146,163,750,60
145690,1418258518213.049266,146,163,750,60
145691,1418258518214.024266,146,163,750,60
145692,1418258518215.172266,146,163,750,60
145693,1418258518216.077266,146,163,750,60
145694,1418258518217.170266,146,163,750,60
145695,1418258518218.239266,146,163,750,60
145696,1418258518219.349266,146,163,750,60
145697,1418258518220.349266,146,163,750,60
145698,1418258518221.373266,146,163,750,60
145699,1418258518222.428266,146,163,750,60
145700,1418258518223.515266,146,163,750,60
145701,1418258518224.495266,146,163,750,60
145702,1418258518225.575266,146,163,750,60
145703,1418258518226.592266,146,163,750,60
145704,1418258518227.639266,146,163,750,60
145705,1418258518228.841266,146,163,750,60
145706,1418258518229.789266,146,163,750,60
145707,1418258518230.783266,146,163,750,60
145708,1418258518231.836266,146,163,750,60
145709,1418258518232.972266,146,163,750,60
145710,1418258518233.921266,146,163,750,60
145711,1418258518235.083266,146,163,750,60
145712,1418258518236.024266,146,163,750,60
145713,1418258518237.117266,146,163,750,60
145714,1418258518238.082266,146,163,750,60
145715,1418258518239.251266,146,163,750,60
145716,1418258518240.186266,146,163,750,60
145717,1418258518241.291266,146,163,750,60
145718,1418258518242.297266,146,163,750,60
145719,1418258518243.961266,146,163,750,60
145720,1418258518244.535266,146,163,750,60
145721,1418258518245.676266,146,163,750,60
145722,1418258518246.658266,146,163,750,60
145723,1418258518247.716266,146,163,750,60
145724,1418258518248.902266,146,163,750,60
145725,1418258518249.781266,146,163,750,60
145726,1418258518250.822266,146,163,750,60
145727,1418258518251.861266,146,163,750,60
145728,1418258518252.997266,146,163,750,60
145729,1418258518253.965266,146,163,750,60
145730,1418258518255.107266,146,163,750,60
145731,1418258518256.039266,146,163,750,60
145732,1418258518257.126266,146,163,750,60
145733,1418258518258.120266,146,163,750,60
145734,1418258518259.395266,146,163,750,60
145735,1418258518260.181266,146,163,750,60
145736,1418258518261.279266,146,163,750,60
145737,1418258518262.309266,146,163,750,60
145738,1418258518263.332266,146,163,750,60
145739,1418258518264.395266,146,163,750,60
145740,1418258518265.453266,146,163,750,60
145741,1418258518266.511266,146,163,750,60
145742,1418258518267.527266,146,163,750,60
145743,1418258518268.728266,146,163,750,60
145744,1418258518269.704266,146,163,750,60
145745,1418258518270.703266,146,163,750,60
145746,1418258518271.793266,146,163,750,60
145747,1418258518272.847266,146,163,750,60
145748,1418258518273.875266,146,163,750,60
145749,1418258518274.999266,146,163,750,60
145750,1418258518275.953266,146,163,750,60
145751,1418258518277.033266,146,163,750,60
145752,1418258518278.027266,146,163,750,60
145753,1418258518279.210266,146,163,750,60
145754,1418258518280.091266,146,163,750,60
145755,1418258518281.175266,146,163,750,60
145756,1418258518282.253266,146,163,750,60
145757,1418258518283.259266,146,163,750,60
145758,1418258518284.287266,146,163,750,60
145759,1418258518285.374266,146,163,750,60
145760,1418258518286.402266,146,163,750,60
145761,1418258518287.473266,146,163,750,60
145762,1418258518288.519266,146,163,750,60
145763,1418258518289.624266,146,163,750,60
145764,1418258518290.637266,146,163,750,60
145765,1418258518291.635266,146,163,750,60
145766,1418258518292.691266,146,163,750,60
145767,1418258518293.747266,146,163,750,60
145768,1418258518294.914266,146,163,750,60
145769,1418258518295.826266,146,163,750,60
145770,1418258518296.922266,146,163,750,60
145771,1418258518297.897266,146,163,750,60
145772,1418258518299.077266,146,163,750,60
145773,1418258518299.956266,146,163,750,60
145774,1418258518301.074266,146,163,750,60
145775,1418258518302.050266,146,163,750,60
145776,1418258518303.096266,146,163,750,60
145777,1418258518304.136266,146,163,750,60
145778,1418258518305.304266,146,163,750,60
145779,1418258518306.278266,146,163,750,60
145780,1418258518307.277266,146,163,750,60
145781,1418258518308.294266,146,163,750,60
145782,1418258518309.398266,146,163,750,60
145783,1418258518310.413266,146,163,750,60
145784,1418258518311.461266,146,163,750,60
145785,1418258518312.499266,146,163,750,60
145786,1418258518313.672266,146,163,750,60
145787,1418258518314.609266,146,163,750,60
145788,1418258518315.658266,146,163,750,60
145789,1418258518316.688266,146,163,750,60
145790,1418258518317.992266,146,163,750,60
145791,1418258518318.919266,146,163,750,60
145792,1418258518319.839266,146,163,750,60
145793,1418258518320.966266,146,163,750,60
145794,1418258518321.897266,146,163,750,60
145795,1418258518322.978266,146,163,750,60
145796,1418258518323.958266,146,163,750,60
145797,1418258518325.217266,146,163,750,60
145798,1418258518326.064266,146,163,750,60
145799,1418258518327.097266,146,163,750,60
145800,1418258518328.251266,146,163,750,60
145801,1418258518329.347266,146,163,750,60
145802,1418258518330.345266,146,163,750,60
145803,1418258518331.356266,146,163,750,60
145804,1418258518332.409266,146,163,750,60
145805,1418258518333.445266,146,163,750,60
145806,1418258518334.475266,146,163,750,60
145807,1418258518335.563266,146,163,750,60
145808,1418258518336.582266,146,163,750,60
145809,1418258518337.647266,146,163,750,60
145810,1418258518338.770266,146,163,750,60
145811,1418258518339.739266,146,163,750,60
145812,1418258518340.748266,146,163,750,60
145813,1418258518341.812266,146,163,750,60
145814,1418258518342.983266,146,163,750,60
145815,1418258518344.426266,146,163,750,60
145816,1418258518345.478266,146,163,750,60
145817,1418258518346.487266,146,163,750,60
145818,1418258518349.322266,146,163,750,60
145819,1418258518350.587266,146,163,750,60
145820,1418258518351.205266,146,163,750,60
145821,1418258518352.230266,146,163,750,60
145822,1418258518353.321266,146,163,750,60
145823,1418258518354.363266,146,163,750,60
145824,1418258518355.403266,146,163,750,60
145825,1418258518356.441266,146,163,750,60
145826,1418258518357.485266,146,163,750,60
145827,1418258518358.731266,146,163,750,60
145828,1418258518359.587266,146,163,750,60
145829,1418258518360.643266,146,163,750,60
145830,1418258518361.664266,146,163,750,60
145831,1418258518362.720266,146,163,750,60
145832,1418258518364.821266,146,163,750,60
145833,1418258518366.005266,146,163,750,60
145834,1418258518367.900266,146,163,750,60
145835,1418258518369.168266,146,163,750,60
145836,1418258518371.055266,146,163,750,60
145837,1418258518372.331266,146,163,750,60
145838,1418258518374.279266,146,163,750,60
145839,1418258518376.290266,146,163,750,60
145840,1418258518377.588266,146,163,750,60
145841,1418258518379.470266,146,163,750,60
145842,1418258518380.741266,146,163,750,60
145843,1418258518382.678266,146,163,750,60
145844,1418258518383.976266,146,163,750,60
145845,1418258518385.934266,146,163,750,60
145846,1418258518387.612266,146,163,750,60
145847,1418258518388.421266,146,163,750,60
145848,1418258518389.346266,146,163,750,60
145849,1418258518390.350266,146,163,750,60
145850,1418258518391.393266,146,163,750,60
145851,1418258518392.433266,146,163,750,60
145852,1418258518393.514266,146,163,750,60
145853,1418258518394.554266,146,163,750,60
145854,1418258518395.592266,146,163,750,60
145855,1418258518396.605266,146,163,750,60
145856,1418258518397.668266,146,163,750,60
145857,1418258518398.847266,146,163,750,60
145858,1418258518399.770266,147,163,750,60
145859,1418258518400.839266,147,163,750,60
145860,1418258518401.820266,147,163,750,60
145861,1418258518402.873266,147,163,750,60
145862,1418258518403.943266,147,163,750,60
145863,1418258518405.118266,147,163,750,60
145864,1418258518406.011266,147,163,750,60
145865,1418258518407.095266,147,163,750,60
145866,1418258518408.104266,147,163,750,60
145867,1418258518409.307266,147,163,750,60
145868,1418258518410.223266,147,163,750,60
145869,1418258518411.240266,147,163,750,60
145870,1418258518412.295266,147,163,750,60
145871,1418258518413.475266,147,163,750,60
145872,1418258518414.424266,147,163,750,60
145873,1418258518415.490266,147,163,750,60
145874,1418258518416.465266,147,163,750,60
145875,1418258518417.593266,147,163,750,60
145876,1418258518418.808266,147,163,750,60
145877,1418258518419.697266,147,163,750,60
145878,1418258518420.702266,147,163,750,60
145879,1418258518421.760266,147,163,750,60
145880,1418258518422.816266,147,163,750,60
145881,1418258518423.835266,147,163,750,60
145882,1418258518425.075266,147,163,750,60
145883,1418258518425.966266,147,163,750,60
145884,1418258518426.961266,147,163,750,60
145885,1418258518428.022266,147,163,750,60
145886,1418258518429.226266,147,163,750,60
145887,1418258518430.121266,147,163,750,60
145888,1418258518431.145266,147,163,750,60
145889,1418258518432.247266,147,163,750,60
145890,1418258518433.288266,147,163,750,60
145891,1418258518434.306266,147,163,750,60
145892,1418258518435.373266,147,163,750,60
145893,1418258518436.376266,147,163,750,60
145894,1418258518437.432266,147,163,750,60
145895,1418258518438.723266,147,163,750,60
145896,1418258518439.596266,147,163,750,60
145897,1418258518440.617266,147,163,750,60
145898,1418258518441.611266,147,163,750,60
145899,1418258518442.926266,147,163,750,60
145900,1418258518444.303266,147,163,750,60
145901,1418258518445.045266,147,163,750,60
145902,1418258518445.959266,147,163,750,60
145903,1418258518446.990266,147,163,750,60
145904,1418258518448.037266,147,163,750,60
145905,1418258518449.246266,147,163,750,60
145906,1418258518450.095266,147,163,750,60
145907,1418258518451.132266,147,163,750,60
145908,1418258518452.189266,147,163,750,60
145909,1418258518453.269266,147,163,750,60
145910,1418258518454.267266,147,163,750,60
145911,1418258518455.453266,147,163,750,60
145912,1418258518456.382266,147,163,750,60
145913,1418258518457.453266,147,163,750,60
145914,1418258518458.571266,147,163,750,60
145915,1418258518459.724266,147,163,750,60
145916,1418258518460.577266,147,163,750,60
145917,1418258518461.589266,147,163,750,60
145918,1418258518462.657266,147,163,750,60
145919,1418258518463.703266,147,163,750,60
145920,1418258518464.915266,147,163,750,60
145921,1418258518465.831266,147,163,750,60
145922,1418258518466.846266,147,163,750,60
145923,1418258518467.896266,147,163,750,60
145924,1418258518469.119266,147,163,750,60
145925,1418258518469.981266,147,163,750,60
145926,1418258518471.040266,147,163,750,60
145927,1418258518472.078266,147,163,750,60
145928,1418258518473.180266,147,163,750,60
145929,1418258518474.154266,147,163,750,60
145930,1418258518475.304266,147,163,750,60
145931,1418258518476.260266,147,163,750,60
145932,1418258518477.330266,147,163,750,60
145933,1418258518478.454266,147,163,750,60
145934,1418258518479.422266,147,163,750,60
145935,1418258518480.470266,147,163,750,60
145936,1418258518481.480266,147,163,750,60
145937,1418258518482.552266,147,163,750,60
145938,1418258518483.618266,147,163,750,60
145939,1418258518484.629266,147,163,750,60
145940,1418258518485.689266,147,163,750,60
145941,1418258518486.675266,147,163,750,60
145942,1418258518487.756266,147,163,750,60
145943,1418258518488.978266,147,163,750,60
145944,1418258518489.886266,147,163,750,60
145945,1418258518490.948266,147,163,750,60
145946,1418258518491.933266,147,163,750,60
145947,1418258518494.185266,147,163,750,60
145948,1418258518496.142266,147,163,750,60
145949,1418258518497.430266,147,163,750,60
145950,1418258518499.331266,147,163,750,60
145951,1418258518501.180266,147,163,750,60
145952,1418258518502.528266,147,163,750,60
145953,1418258518504.337266,147,163,750,60
145954,1418258518505.738266,147,163,750,60
145955,1418258518507.328266,147,163,750,60
145956,1418258518507.975266,147,163,750,60
145957,1418258518509.248266,147,163,750,60
145958,1418258518510.050266,147,163,750,60
145959,1418258518511.077266,147,163,750,60
145960,1418258518512.127266,147,163,750,60
145961,1418258518513.230266,147,163,750,60
145962,1418258518514.253266,147,163,750,60
145963,1418258518515.435266,147,163,750,60
145964,1418258518516.360266,147,163,750,60
145965,1418258518517.404266,147,163,750,60
145966,1418258518518.445266,147,163,750,60
145967,1418258518519.527266,147,163,750,60
145968,1418258518520.671266,147,163,750,60
145969,1418258518521.606266,147,163,750,60
145970,1418258518522.595266,147,163,750,60
145971,1418258518523.640266,147,163,750,60
145972,1418258518524.822266,147,163,750,60
145973,1418258518525.766266,147,163,750,60
145974,1418258518526.804266,147,163,750,60
145975,1418258518527.833266,147,163,750,60
145976,1418258518529.050266,147,163,750,60
145977,1418258518529.963266,147,163,750,60
145978,1418258518530.976266,147,163,750,60
145979,1418258518532.030266,147,163,750,60
145980,1418258518533.132266,147,163,750,60
145981,1418258518534.100266,147,163,750,60
145982,1418258518535.255266,147,163,750,60
145983,1418258518536.224266,147,163,750,60
145984,1418258518537.290266,147,163,750,60
145985,1418258518538.388266,147,163,750,60
145986,1418258518539.392266,147,163,750,60
145987,1418258518540.375266,147,163,750,60
145988,1418258518541.445266,147,163,750,60
145989,1418258518542.476266,147,163,750,60
145990,1418258518544.159266,147,163,750,60
145991,1418258518544.933266,147,163,750,60
145992,1418258518545.840266,147,163,750,60
145993,1418258518546.897266,147,163,750,60
145994,1418258518547.919266,147,163,750,60
145995,1418258518549.165266,147,163,750,60
145996,1418258518549.991266,147,163,750,60
145997,1418258518551.015266,147,163,750,60
145998,1418258518552.093266,147,163,750,60
145999,1418258518553.169266,147,163,750,60
146000,1418258518554.144266,147,163,750,60
146001,1418258518555.350266,147,163,750,60
146002,1418258518556.319266,147,163,750,60
146003,1418258518557.350266,147,163,750,60
146004,1418258518558.344266,147,163,750,60
146005,1418258518559.425266,147,163,750,60
146006,1418258518560.437266,147,163,750,60
146007,1418258518561.482266,147,163,750,60
146008,1418258518562.527266,147,163,750,60
146009,1418258518563.600266,147,163,750,60
146010,1418258518564.609266,147,163,750,60
146011,1418258518565.657266,147,163,750,60
146012,1418258518566.696266,147,163,750,60
146013,1418258518567.750266,147,163,750,60
146014,1418258518569.003266,147,163,750,60
146015,1418258518569.845266,147,163,750,60
146016,1418258518570.886266,147,163,750,60
146017,1418258518571.920266,147,163,750,60
146018,1418258518573.037266,147,163,750,60
146019,1418258518574.011266,147,163,750,60
146020,1418258518575.153266,147,163,750,60
146021,1418258518576.111266,147,163,750,60
146022,1418258518577.245266,147,163,750,60
146023,1418258518578.179266,147,163,750,60
146024,1418258518579.324266,147,163,750,60
146025,1418258518580.344266,147,163,750,60
146026,1418258518581.400266,147,163,750,60
146027,1418258518582.497266,147,163,750,60
146028,1418258518583.488266,147,163,750,60
146029,1418258518584.549266,147,163,750,60
146030,1418258518585.647266,147,163,750,60
146031,1418258518586.649266,147,163,750,60
146032,1418258518587.665266,147,163,750,60
146033,1418258518588.861266,147,163,750,60
146034,1418258518589.808266,147,163,750,60
146035,1418258518590.804266,147,163,750,60
146036,1418258518591.834266,147,163,750,60
146037,1418258518592.934266,147,163,750,60
146038,1418258518593.936266,147,163,750,60
146039,1418258518595.070266,147,163,750,60
146040,1418258518596.072266,147,163,750,60
146041,1418258518597.122266,147,163,750,60
146042,1418258518598.093266,147,163,750,60
146043,1418258518599.270266,147,163,750,60
146044,1418258518600.216266,147,163,750,60
146045,1418258518601.293266,147,163,750,60
146046,1418258518602.316266,147,163,750,60
146047,1418258518603.373266,147,163,750,60
146048,1418258518604.391266,147,163,750,60
146049,1418258518605.462266,147,163,750,60
146050,1418258518606.485266,147,163,750,60
146051,1418258518607.537266,147,163,750,60
146052,1418258518608.572266,147,163,750,60
146053,1418258518609.654266,147,163,750,60
146054,1418258518610.667266,147,163,750,60
146055,1418258518611.734266,147,163,750,60
146056,1418258518612.775266,147,163,750,60
146057,1418258518613.875266,147,163,750,60
146058,1418258518615.083266,147,163,750,60
146059,1418258518615.936266,147,163,750,60
146060,1418258518617.046266,147,163,750,60
146061,1418258518618.094266,147,163,750,60
146062,1418258518619.166266,147,163,750,60
146063,1418258518620.130266,147,163,750,60
146064,1418258518621.216266,147,163,750,60
146065,1418258518622.211266,147,163,750,60
146066,1418258518623.255266,147,163,750,60
146067,1418258518624.300266,147,163,750,60
146068,1418258518625.403266,147,163,750,60
146069,1418258518626.417266,147,163,750,60
146070,1418258518627.463266,147,163,750,60
146071,1418258518628.766266,147,163,750,60
146072,1418258518629.623266,147,163,750,60
146073,1418258518630.604266,147,163,750,60
146074,1418258518631.669266,147,163,750,60
146075,1418258518632.712266,147,163,750,60
146076,1418258518633.772266,147,163,750,60
146077,1418258518634.905266,147,163,750,60
146078,1418258518635.849266,147,163,750,60
146079,1418258518636.935266,147,163,750,60
146080,1418258518637.954266,147,163,750,60
146081,1418258518639.097266,147,163,750,60
146082,1418258518640.009266,147,163,750,60
146083,1418258518641.139266,147,163,750,60
146084,1418258518642.111266,147,163,750,60
146085,1418258518643.932266,148,163,750,60
146086,1418258518644.555266,148,163,750,60
146087,1418258518645.599266,148,163,750,60
146088,1418258518646.602266,148,163,750,60
146089,1418258518647.669266,148,163,750,60
146090,1418258518648.878266,148,163,750,60
146091,1418258518649.778266,148,163,750,60
146092,1418258518650.824266,148,163,750,60
146093,1418258518651.839266,148,163,750,60
146094,1418258518652.944266,148,163,750,60
146095,1418258518653.939266,148,163,750,60
146096,1418258518655.107266,148,163,750,60
146097,1418258518656.050266,148,163,750,60
146098,1418258518657.148266,148,163,750,60
146099,1418258518658.111266,148,163,750,60
146100,1418258518659.379266,148,163,750,60
146101,1418258518660.230266,148,163,750,60
146102,1418258518661.317266,148,163,750,60
146103,1418258518662.317266,148,163,750,60
146104,1418258518663.372266,148,163,750,60
146105,1418258518664.390266,148,163,750,60
146106,1418258518665.462266,148,163,750,60
146107,1418258518666.512266,148,163,750,60
146108,1418258518667.611266,148,163,750,60
146109,1418258518668.634266,148,163,750,60
146110,1418258518669.661266,148,163,750,60
146111,1418258518670.692266,148,163,750,60
146112,1418258518671.744266,148,163,750,60
146113,1418258518672.890266,148,163,750,60
146114,1418258518673.850266,148,163,750,60
146115,1418258518674.968266,148,163,750,60
146116,1418258518675.897266,148,163,750,60
146117,1418258518677.003266,148,163,750,60
146118,1418258518678.010266,148,163,750,60
146119,1418258518679.134266,148,163,750,60
146120,1418258518680.068266,148,163,750,60
146121,1418258518681.179266,148,163,750,60
146122,1418258518682.151266,148,163,750,60
146123,1418258518683.215266,148,163,750,60
146124,1418258518684.244266,148,163,750,60
146125,1418258518685.426266,148,163,750,60
146126,1418258518686.433266,148,163,750,60
146127,1418258518687.496266,148,163,750,60
146128,1418258518688.617266,148,163,750,60
146129,1418258518689.603266,148,163,750,60
146130,1418258518690.618266,148,163,750,60
146131,1418258518691.657266,148,163,750,60
146132,1418258518692.687266,148,163,750,60
146133,1418258518693.769266,148,163,750,60
146134,1418258518694.875266,148,163,750,60
146135,1418258518695.834266,148,163,750,60
146136,1418258518696.934266,148,163,750,60
146137,1418258518697.894266,148,163,750,60
146138,1418258518699.060266,148,163,750,60
146139,1418258518699.979266,148,163,750,60
146140,1418258518701.085266,148,163,750,60
146141,1418258518702.058266,148,163,750,60
146142,1418258518703.083266,148,163,750,60
146143,1418258518704.163266,148,163,750,60
146144,1418258518705.339266,148,163,750,60
146145,1418258518706.279266,148,163,750,60
146146,1418258518707.315266,148,163,750,60
146147,1418258518708.334266,148,163,750,60
146148,1418258518709.453266,148,163,750,60
146149,1418258518711.605266,148,163,750,60
146150,1418258518712.891266,148,163,750,60
146151,1418258518714.981266,148,163,750,60
