Sample,X(ms) [11.12.2014 00:10:11 568 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
207565,1418256842891.356759,104,163,808,40
207566,1418256842892.387759,104,163,808,40
207567,1418256842893.447759,104,163,808,40
207568,1418256842894.472759,104,163,808,40
207569,1418256842895.541759,104,163,808,40
207570,1418256842896.573759,104,163,808,40
207571,1418256842897.626759,104,163,808,40
207572,1418256842898.790759,104,163,808,40
207573,1418256842899.731759,104,163,808,40
207574,1418256842900.744759,104,163,808,40
207575,1418256842901.869759,104,163,808,40
207576,1418256842902.882759,104,163,808,40
207577,1418256842903.866759,104,163,808,40
207578,1418256842905.007759,104,163,808,40
207579,1418256842906.022759,104,163,808,40
207580,1418256842907.002759,104,163,808,40
207581,1418256842908.076759,104,163,808,40
207582,1418256842909.214759,104,163,808,40
207583,1418256842910.294759,104,163,808,40
207584,1418256842911.324759,104,163,808,40
207585,1418256842912.348759,104,163,808,40
207586,1418256842913.491759,104,163,808,40
207587,1418256842914.438759,104,163,808,40
207588,1418256842915.513759,104,163,808,40
207589,1418256842916.520759,104,163,808,40
207590,1418256842917.582759,104,163,808,40
207591,1418256842918.812759,104,163,808,40
207592,1418256842919.721759,104,163,808,40
207593,1418256842920.764759,104,163,808,40
207594,1418256842921.862759,104,163,808,40
207595,1418256842922.893759,104,163,808,40
207596,1418256842923.888759,104,163,808,40
207597,1418256842925.038759,104,163,808,40
207598,1418256842926.014759,104,163,808,40
207599,1418256842927.014759,104,163,808,40
207600,1418256842928.045759,104,163,808,40
207601,1418256842929.231759,104,163,808,40
207602,1418256842930.288759,104,163,808,40
207603,1418256842931.325759,104,163,808,40
207604,1418256842932.391759,104,163,808,40
207605,1418256842933.422759,104,163,808,40
207606,1418256842934.452759,104,163,808,40
207607,1418256842935.524759,104,163,808,40
207608,1418256842936.551759,104,163,808,40
207609,1418256842937.596759,104,163,808,40
207610,1418256842938.819759,104,163,808,40
207611,1418256842939.740759,104,163,808,40
207612,1418256842940.780759,104,163,808,40
207613,1418256842941.876759,104,163,808,40
207614,1418256842942.981759,104,163,808,40
207615,1418256842944.265759,104,163,808,40
207616,1418256842945.237759,104,163,808,40
207617,1418256842946.280759,104,163,808,40
207618,1418256842948.471759,104,163,808,40
207619,1418256842950.389759,104,163,808,40
207620,1418256842951.603759,104,163,808,40
207621,1418256842952.784759,104,163,808,40
207622,1418256842954.566759,104,163,808,40
207623,1418256842955.756759,104,163,808,40
207624,1418256842956.702759,104,163,808,40
207625,1418256842957.369759,104,163,808,40
207626,1418256842958.381759,104,163,808,40
207627,1418256842959.448759,104,163,808,40
207628,1418256842960.485759,104,163,808,40
207629,1418256842961.512759,104,163,808,40
207630,1418256842962.553759,104,163,808,40
207631,1418256842963.600759,104,163,808,40
207632,1418256842964.699759,104,163,808,40
207633,1418256842965.702759,104,163,808,40
207634,1418256842966.705759,104,163,808,40
207635,1418256842967.775759,104,163,808,40
207636,1418256842968.920759,104,163,808,40
207637,1418256842971.055759,104,163,808,40
207638,1418256842972.210759,104,163,808,40
207639,1418256842973.352759,104,163,808,40
