Sample,X(ms) [10.12.2014 20:45:53 732 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
327823,1418244726626.766933,46,157,435,40
327824,1418244726627.959933,46,157,435,40
327825,1418244726629.740933,46,157,435,40
327826,1418244726630.983933,46,157,435,40
327827,1418244726632.126933,46,157,435,40
327828,1418244726633.274933,46,157,435,40
327829,1418244726634.121933,46,157,435,40
327830,1418244726634.906933,46,157,435,40
327831,1418244726635.920933,46,157,435,40
327832,1418244726636.966933,46,157,435,40
327833,1418244726638.042933,46,157,435,40
327834,1418244726639.230933,46,157,435,40
327835,1418244726640.126933,46,157,435,40
327836,1418244726642.601933,46,157,435,40
327837,1418244726644.364933,46,157,435,40
327838,1418244726645.729933,46,157,435,40
327839,1418244726646.871933,46,157,435,40
327840,1418244726648.624933,46,157,435,40
327841,1418244726649.527933,46,157,435,40
327842,1418244726650.253933,46,157,435,40
327843,1418244726651.250933,46,157,435,40
327844,1418244726652.286933,46,157,435,40
327845,1418244726653.350933,46,157,435,40
327846,1418244726654.387933,46,157,435,40
327847,1418244726655.560933,46,157,435,40
327848,1418244726656.460933,46,157,435,40
327849,1418244726657.560933,47,157,435,40
327850,1418244726658.564933,47,157,435,40
327851,1418244726659.663933,47,157,435,40
327852,1418244726660.656933,47,157,435,40
327853,1418244726661.793933,47,157,435,40
327854,1418244726662.737933,47,157,435,40
327855,1418244726663.792933,47,157,435,40
327856,1418244726664.823933,47,157,435,40
327857,1418244726665.946933,47,157,435,40
327858,1418244726666.935933,47,157,435,40
327859,1418244726667.989933,47,157,435,40
327860,1418244726669.130933,47,157,435,40
327861,1418244726670.111933,47,157,435,40
327862,1418244726671.089933,47,157,435,40
327863,1418244726672.127933,47,157,435,40
327864,1418244726673.180933,47,157,435,40
327865,1418244726674.211933,47,157,435,40
327866,1418244726675.358933,47,157,435,40
327867,1418244726676.305933,47,157,435,40
327868,1418244726677.317933,47,157,435,40
327869,1418244726678.367933,47,157,435,40
327870,1418244726679.513933,47,157,435,40
327871,1418244726680.611933,47,157,435,40
327872,1418244726681.653933,47,157,435,40
327873,1418244726682.654933,47,157,435,40
327874,1418244726683.672933,47,157,435,40
327875,1418244726684.719933,47,157,435,40
327876,1418244726685.873933,47,157,435,40
327877,1418244726686.875933,47,157,435,40
327878,1418244726687.884933,47,157,435,40
327879,1418244726688.894933,47,157,435,40
327880,1418244726690.024933,47,157,435,40
327881,1418244726690.987933,47,157,435,40
327882,1418244726692.016933,47,157,435,40
327883,1418244726693.137933,47,157,435,40
327884,1418244726694.123933,47,157,435,40
327885,1418244726695.282933,47,157,435,40
327886,1418244726696.222933,47,157,435,40
327887,1418244726697.259933,47,157,435,40
327888,1418244726698.299933,47,157,435,40
327889,1418244726699.438933,47,157,435,40
327890,1418244726700.406933,47,157,435,40
327891,1418244726701.437933,47,157,435,40
327892,1418244726702.492933,47,157,435,40
327893,1418244726703.512933,47,157,435,40
327894,1418244726704.581933,47,157,435,40
327895,1418244726705.732933,47,157,435,40
327896,1418244726706.660933,47,157,435,40
327897,1418244726707.713933,47,157,435,40
327898,1418244726708.735933,47,157,435,40
327899,1418244726709.895933,47,157,435,40
327900,1418244726710.853933,47,157,435,40
327901,1418244726711.904933,47,157,435,40
327902,1418244726712.961933,47,157,435,40
327903,1418244726714.027933,47,157,435,40
327904,1418244726715.195933,47,157,435,40
327905,1418244726716.125933,47,157,435,40
327906,1418244726717.110933,47,157,435,40
327907,1418244726718.173933,47,157,435,40
327908,1418244726720.219933,47,157,435,40
327909,1418244726721.359933,47,157,435,40
327910,1418244726723.067933,47,157,435,40
327911,1418244726725.459933,47,157,435,40
327912,1418244726726.577933,47,157,435,40
327913,1418244726727.692933,47,157,435,40
327914,1418244726729.522933,47,157,435,40
327915,1418244726730.704933,47,157,435,40
327916,1418244726731.902933,47,157,435,40
327917,1418244726733.625933,47,157,435,40
327918,1418244726734.917933,47,157,435,40
327919,1418244726736.117933,47,157,435,40
327920,1418244726737.834933,47,157,435,40
327921,1418244726739.030933,47,157,435,40
327922,1418244726740.175933,47,157,435,40
327923,1418244726741.363933,47,157,435,40
327924,1418244726743.031933,47,157,435,40
327925,1418244726743.613933,47,157,435,40
327926,1418244726744.615933,47,157,435,40
327927,1418244726745.717933,47,157,435,40
327928,1418244726746.698933,47,157,435,40
327929,1418244726747.751933,47,157,435,40
327930,1418244726748.776933,47,157,435,40
327931,1418244726750.452933,47,157,435,40
327932,1418244726751.708933,47,157,435,40
327933,1418244726753.606933,47,157,435,40
327934,1418244726754.846933,47,157,435,40
327935,1418244726756.697933,47,157,435,40
327936,1418244726757.931933,47,157,435,40
327937,1418244726759.127933,47,157,435,40
327938,1418244726760.935933,47,157,435,40
327939,1418244726762.122933,47,157,435,40
327940,1418244726763.247933,47,157,435,40
327941,1418244726764.395933,47,157,435,40
327942,1418244726766.158933,47,157,435,40
327943,1418244726767.380933,47,157,435,40
327944,1418244726768.605933,47,157,435,40
327945,1418244726770.411933,47,157,435,40
327946,1418244726771.655933,47,157,435,40
327947,1418244726772.804933,47,157,435,40
327948,1418244726774.562933,47,157,435,40
327949,1418244726775.285933,47,157,435,40
327950,1418244726776.154933,47,157,435,40
327951,1418244726777.199933,47,157,435,40
327952,1418244726778.242933,47,157,435,40
327953,1418244726779.396933,47,157,435,40
327954,1418244726780.331933,47,157,435,40
327955,1418244726783.051933,47,157,435,40
327956,1418244726784.224933,47,157,435,40
327957,1418244726786.116933,47,157,435,40
327958,1418244726787.256933,47,157,435,40
327959,1418244726788.388933,47,157,435,40
327960,1418244726789.551933,47,157,435,40
327961,1418244726790.865933,47,157,435,40
327962,1418244726791.694933,47,157,435,40
327963,1418244726792.732933,47,157,435,40
327964,1418244726793.843933,47,157,435,40
327965,1418244726794.836933,47,157,435,40
327966,1418244726795.880933,47,157,435,40
327967,1418244726796.921933,47,157,435,40
327968,1418244726797.978933,47,157,435,40
327969,1418244726799.086933,47,157,435,40
327970,1418244726800.079933,47,157,435,40
327971,1418244726801.127933,47,157,435,40
327972,1418244726802.161933,47,157,435,40
327973,1418244726803.176933,47,157,435,40
327974,1418244726804.222933,47,157,435,40
327975,1418244726805.368933,47,157,435,40
327976,1418244726806.342933,47,157,435,40
327977,1418244726807.361933,47,157,435,40
327978,1418244726808.397933,47,157,435,40
327979,1418244726809.551933,47,157,435,40
327980,1418244726810.602933,47,157,435,40
327981,1418244726811.609933,47,157,435,40
327982,1418244726812.641933,47,157,435,40
327983,1418244726813.765933,47,157,435,40
327984,1418244726814.743933,47,157,435,40
327985,1418244726815.801933,47,157,435,40
327986,1418244726816.833933,47,157,435,40
327987,1418244726817.949933,47,157,435,40
327988,1418244726819.144933,47,157,435,40
327989,1418244726820.026933,47,157,435,40
327990,1418244726821.064933,47,157,435,40
327991,1418244726822.121933,47,157,435,40
327992,1418244726823.385933,47,157,435,40
327993,1418244726824.572933,47,157,435,40
327994,1418244726825.594933,47,157,435,40
