Sample,X(ms) [09.01.2012 02:15:34 463 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
88,1326075360863.898700,506,140,148,20
89,1326075361163.924300,514,140,148,20
90,1326075361463.906740,511,140,148,20
91,1326075361763.911700,500,140,149,20
92,1326075362063.932060,492,140,149,20
93,1326075362363.925120,486,140,150,20
94,1326075362663.922720,487,140,150,20
95,1326075362963.936340,499,140,151,20
96,1326075363263.923260,509,140,152,20
97,1326075363563.899120,509,140,152,20
98,1326075363863.990200,498,140,152,20
99,1326075364163.920280,491,140,153,20
100,1326075364463.930960,487,140,153,20
101,1326075364763.960240,490,140,153,20
102,1326075365063.921540,498,140,154,20
103,1326075365363.882960,508,140,154,20
104,1326075365663.937180,510,140,154,20
105,1326075365963.941180,503,140,154,20
106,1326075366263.926900,498,140,155,20
107,1326075366563.924780,495,140,155,20
108,1326075366863.889360,493,140,156,20
109,1326075367163.921000,492,140,156,20
110,1326075367463.912120,494,140,157,20
111,1326075367763.916160,500,140,158,20
112,1326075368063.899280,505,140,159,20
113,1326075368363.961140,508,140,160,20
114,1326075368663.987560,503,140,161,20
115,1326075368963.910300,499,140,161,20
116,1326075369263.923360,500,140,162,20
117,1326075369563.927080,496,140,162,20
118,1326075369863.900000,494,140,163,20
119,1326075370163.929920,502,140,163,20
120,1326075370463.945920,515,140,163,20
121,1326075370763.917340,518,140,164,20
122,1326075371063.939500,513,140,164,20
123,1326075371363.975460,501,140,165,20
124,1326075371663.895100,495,140,165,20
125,1326075371963.922880,489,140,166,20
126,1326075372263.888260,494,140,167,20
127,1326075372563.891600,511,140,168,20
128,1326075372863.914860,517,140,169,20
129,1326075373163.888880,505,140,169,20
130,1326075373463.898160,493,140,170,20
131,1326075373763.904380,489,140,172,20
132,1326075374063.881780,494,140,173,20
133,1326075374363.912820,504,140,174,20
134,1326075374663.966980,514,140,174,20
135,1326075374963.893900,512,140,175,20
136,1326075375263.925380,505,140,176,20
137,1326075375563.931620,500,140,177,20
138,1326075375863.973260,496,140,177,20
139,1326075376163.933900,493,140,178,20
140,1326075376463.937920,495,140,178,20
141,1326075376763.926160,504,140,178,20
142,1326075377063.928260,513,140,178,20
143,1326075377363.913640,507,140,179,20
144,1326075377663.924640,499,140,179,20
145,1326075377963.916640,493,140,179,20
146,1326075378263.921520,490,140,180,20
147,1326075378563.933160,496,140,180,20
148,1326075378863.913880,505,140,181,20
149,1326075379163.930140,514,140,181,20
150,1326075379463.914940,515,140,181,20
151,1326075379763.896540,505,140,182,20
152,1326075380063.939520,497,140,182,20
153,1326075380363.902280,492,140,183,20
154,1326075380663.872120,490,140,183,20
155,1326075380963.963220,492,140,183,20
156,1326075381263.903000,500,140,183,20
157,1326075381563.879600,509,140,184,20
158,1326075381863.940600,514,140,184,20
159,1326075382163.906920,506,140,184,20
160,1326075382463.924380,498,140,185,20
161,1326075382763.933880,493,140,185,20
162,1326075383063.927740,491,140,186,20
163,1326075383363.906860,496,140,187,20
164,1326075383663.940180,505,140,187,20
165,1326075383963.911520,513,140,187,20
166,1326075384263.928940,510,140,188,20
167,1326075384563.953000,501,140,188,20
168,1326075384863.950020,494,140,189,20
169,1326075385163.929360,491,140,189,20
170,1326075385463.966080,493,140,189,20
171,1326075385763.906440,502,140,190,20
172,1326075386063.940620,511,140,190,20
173,1326075386363.974260,512,140,190,20
174,1326075386663.932800,501,140,191,20
175,1326075386963.932780,493,140,191,20
176,1326075387263.968300,489,140,192,20
177,1326075387563.934040,490,140,192,20
178,1326075387863.934060,497,140,192,20
179,1326075388164.235760,506,140,193,20
180,1326075388463.980440,512,140,193,20
181,1326075388763.922460,505,140,193,20
182,1326075389063.928760,499,140,194,20
183,1326075389363.935680,495,140,194,20
184,1326075389663.915620,493,140,195,20
185,1326075389964.217480,494,140,196,20
186,1326075390263.993420,498,140,196,20
187,1326075390563.922520,506,140,196,20
188,1326075390863.957260,512,140,197,20
189,1326075391163.904240,504,140,198,20
190,1326075391463.937180,498,140,198,20
191,1326075391763.944820,494,140,198,20
192,1326075392063.921000,491,140,198,20
193,1326075392363.952460,490,140,198,20
194,1326075392663.949540,493,140,198,20
195,1326075392963.927380,500,140,198,20
196,1326075393263.946980,508,140,198,20
197,1326075393563.963340,514,140,199,20
198,1326075393863.959980,507,140,199,20
199,1326075394163.917340,498,140,199,20
200,1326075394463.948000,492,140,200,20
201,1326075394763.975800,488,140,200,20
202,1326075395063.908760,492,140,200,20
203,1326075395363.913720,501,140,200,20
204,1326075395663.913920,512,140,200,20
205,1326075395963.900040,511,140,201,20
206,1326075396263.937220,501,140,201,20
207,1326075396563.928100,495,140,201,20
208,1326075396863.903100,491,140,201,20
209,1326075397163.934060,495,140,201,20
210,1326075397463.903100,504,140,201,20
211,1326075397763.945840,514,140,201,20
212,1326075398063.947120,513,140,201,20
213,1326075398363.920820,502,140,202,20
214,1326075398663.907860,495,140,202,20
215,1326075398963.955020,491,140,202,20
216,1326075399263.926540,495,140,202,20
217,1326075399563.926000,503,140,202,20
218,1326075399863.922600,511,140,202,20
219,1326075400163.924820,508,140,202,20
220,1326075400463.946800,500,140,203,20
221,1326075400763.934380,494,140,203,20
222,1326075401063.902300,490,140,203,20
223,1326075401363.933720,489,140,202,20
224,1326075401663.923940,498,140,202,20
225,1326075401963.928280,511,140,202,20
226,1326075402263.910200,518,140,202,20
227,1326075402563.929840,510,140,202,20
228,1326075402863.916440,500,140,202,20
229,1326075403163.915300,495,140,202,20
230,1326075403463.930700,492,140,202,20
231,1326075403763.917160,497,140,202,20
232,1326075404063.899900,504,140,202,20
233,1326075404363.942960,510,140,202,20
234,1326075404663.920800,512,140,203,20
235,1326075404963.898140,504,140,203,20
236,1326075405263.943020,497,140,203,20
237,1326075405563.900440,494,140,204,20
238,1326075405863.911040,492,140,204,20
239,1326075406163.955300,491,140,204,20
240,1326075406463.987700,495,140,204,20
241,1326075406763.914460,502,140,204,20
242,1326075407063.927280,509,140,204,20
243,1326075407363.931500,512,140,204,20
244,1326075407663.924280,505,140,204,20
245,1326075407963.963960,499,140,204,20
246,1326075408263.940520,495,140,204,20
247,1326075408563.909860,494,140,205,20
248,1326075408863.948900,499,140,205,20
249,1326075409163.911400,506,140,205,20
