Sample,X(ms) [29.01.2012 22:04:46 863 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
273,1327874768763.834580,245,136,527,80
274,1327874769063.855000,246,136,529,80
275,1327874769363.853560,246,136,531,80
276,1327874769663.914080,247,136,533,80
277,1327874769963.852940,248,136,534,80
278,1327874770263.822580,249,136,535,80
279,1327874770563.881760,251,136,536,80
280,1327874770863.849140,253,136,537,80
281,1327874771163.834840,253,136,537,80
282,1327874771463.852840,254,136,537,80
283,1327874771763.931160,254,136,538,80
284,1327874772063.828440,254,136,539,80
285,1327874772363.882200,253,137,539,80
286,1327874772663.855840,255,137,540,80
287,1327874772963.838640,254,137,540,80
288,1327874773263.874620,250,137,541,80
289,1327874773563.864640,257,137,542,80
290,1327874773863.861040,258,137,543,80
291,1327874774163.886400,259,137,544,80
292,1327874774463.892260,253,137,546,80
293,1327874774763.836480,248,137,547,80
294,1327874775063.868680,246,137,548,80
295,1327874775363.877920,245,137,550,80
296,1327874775663.899920,245,137,551,80
297,1327874775963.844820,242,137,553,80
298,1327874776263.882720,238,137,555,80
299,1327874776563.895620,235,137,556,80
300,1327874776863.878440,237,137,558,80
301,1327874777163.860340,241,137,559,80
302,1327874777463.860720,245,137,560,80
303,1327874777763.888920,248,137,560,80
304,1327874778063.853900,251,137,560,80
305,1327874778363.874780,252,137,560,80
306,1327874778663.863540,253,137,561,80
307,1327874778963.852740,253,137,562,80
308,1327874779263.933960,254,137,563,80
309,1327874779563.856060,253,137,565,80
310,1327874779863.853480,251,137,566,80
311,1327874780163.870300,252,137,567,80
312,1327874780463.864500,265,137,568,80
313,1327874780763.881620,290,137,570,80
314,1327874781063.840240,300,137,571,80
315,1327874781363.858880,283,137,573,80
316,1327874781663.848780,258,137,575,80
317,1327874781963.826640,243,137,576,80
318,1327874782263.835120,240,137,577,80
319,1327874782563.841920,245,137,578,80
320,1327874782863.815560,244,137,579,80
321,1327874783163.887940,238,137,579,80
322,1327874783463.849800,235,137,579,80
323,1327874783763.859820,242,137,580,80
324,1327874784063.864880,259,137,581,80
325,1327874784363.911000,268,137,583,80
326,1327874784663.857600,269,137,586,80
327,1327874784963.837240,266,137,587,80
328,1327874785263.815680,262,137,589,80
329,1327874785563.849460,259,137,590,80
330,1327874785863.846900,249,137,591,80
331,1327874786163.857100,251,137,590,80
332,1327874786463.844780,260,137,590,80
333,1327874786763.839040,253,137,591,80
334,1327874787063.839240,246,137,591,80
335,1327874787363.871480,247,137,592,80
336,1327874787663.867380,250,137,594,80
337,1327874787963.901700,253,137,595,80
338,1327874788263.847520,252,137,596,80
339,1327874788563.834960,249,137,598,80
340,1327874788863.844660,247,137,599,80
341,1327874789163.841220,249,137,599,80
342,1327874789463.893940,253,137,599,80
343,1327874789763.839980,253,137,599,80
344,1327874790063.804800,251,137,599,80
345,1327874790363.902400,250,137,600,80
346,1327874790663.815140,251,137,601,80
347,1327874790963.856300,253,137,602,80
348,1327874791263.853800,259,137,604,80
349,1327874791563.819940,256,137,605,80
350,1327874791863.844760,255,137,606,80
351,1327874792163.859320,256,137,607,80
352,1327874792463.825980,260,137,608,80
353,1327874792763.835820,261,137,608,80
354,1327874793063.829880,263,137,609,80
355,1327874793363.836180,252,137,610,80
356,1327874793663.822240,248,137,610,80
357,1327874793963.889620,248,137,611,80
358,1327874794263.805080,248,137,612,80
359,1327874794563.828600,249,137,613,80
360,1327874794863.825760,247,137,614,80
361,1327874795163.868720,245,137,616,80
362,1327874795463.861820,245,137,617,80
363,1327874795763.868000,245,137,619,80
364,1327874796063.818860,247,137,620,80
365,1327874796363.867700,247,137,622,80
366,1327874796663.885040,246,137,623,80
367,1327874796963.892520,245,137,625,80
368,1327874797263.897820,246,137,625,80
369,1327874797563.862180,247,137,626,80
370,1327874797863.838740,247,137,626,80
371,1327874798163.885140,249,137,626,80
372,1327874798463.905040,251,137,626,80
373,1327874798763.879840,252,137,626,80
374,1327874799063.883940,252,137,626,80
375,1327874799363.900000,251,137,626,80
376,1327874799663.844880,250,137,627,80
377,1327874799963.867920,249,137,628,80
378,1327874800263.863380,250,137,629,80
379,1327874800563.877440,250,137,630,80
380,1327874800863.843140,251,137,630,80
381,1327874801163.875440,251,137,630,80
382,1327874801463.891900,250,137,630,80
383,1327874801763.834460,248,137,629,80
384,1327874802063.864120,244,137,629,80
385,1327874802363.892120,242,137,629,80
386,1327874802663.876400,244,137,630,80
387,1327874802963.897900,245,137,630,80
388,1327874803263.846180,247,137,630,80
389,1327874803563.868660,249,137,629,80
390,1327874803863.934580,256,137,629,80
391,1327874804163.863540,260,137,630,80
392,1327874804463.852520,260,137,630,80
393,1327874804763.892640,261,137,631,80
394,1327874805063.864420,261,137,631,80
