Sample,X(ms) [09.01.2012 00:19:54 963 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
133,1326068434863.858240,152,145,148,20
134,1326068435163.841100,150,145,148,20
135,1326068435463.812940,151,145,148,20
136,1326068435763.859280,152,145,148,20
137,1326068436063.870160,153,145,149,20
138,1326068436363.822940,152,145,149,20
139,1326068436663.851060,152,145,149,20
140,1326068436963.869820,151,145,150,20
141,1326068437263.835100,152,145,150,20
142,1326068437563.849260,152,145,150,20
143,1326068437863.862040,152,145,151,20
144,1326068438163.862220,152,145,151,20
145,1326068438463.875120,152,145,152,20
146,1326068438763.871660,151,145,152,20
147,1326068439063.868980,152,145,152,20
148,1326068439363.830640,152,145,153,20
149,1326068439663.880220,153,145,153,20
150,1326068439963.815360,152,145,154,20
151,1326068440263.849220,152,145,154,20
152,1326068440563.873260,152,145,154,20
153,1326068440863.865400,154,145,155,20
154,1326068441163.877800,153,145,155,20
155,1326068441463.874900,152,145,156,20
156,1326068441763.867460,152,145,156,20
157,1326068442063.855640,152,145,156,20
158,1326068442363.896180,151,145,156,20
159,1326068442663.883820,151,145,157,20
160,1326068442963.910480,151,145,158,20
161,1326068443263.873780,151,145,158,20
162,1326068443563.864100,151,145,159,20
163,1326068443863.874660,151,145,159,20
164,1326068444163.851360,152,145,160,20
165,1326068444463.858400,152,145,161,20
166,1326068444763.879920,151,145,162,20
167,1326068445063.891940,151,145,162,20
168,1326068445363.895000,151,145,164,20
169,1326068445663.846780,153,145,164,20
170,1326068445963.871900,153,145,165,20
171,1326068446263.866360,158,145,166,20
172,1326068446563.872660,153,145,167,20
173,1326068446863.854700,145,145,167,20
174,1326068447163.865440,147,145,169,20
175,1326068447463.853960,150,145,169,20
176,1326068447763.845420,150,145,170,20
177,1326068448063.856000,150,145,171,20
178,1326068448363.865340,147,145,172,20
179,1326068448663.913360,147,145,173,20
180,1326068448963.891360,148,145,174,20
181,1326068449263.925500,150,145,174,20
182,1326068449563.877560,149,145,175,20
183,1326068449863.884820,148,145,175,20
184,1326068450163.860520,147,145,175,20
185,1326068450463.852620,148,145,175,20
186,1326068450763.877880,149,145,175,20
187,1326068451063.840520,149,145,176,20
188,1326068451363.824540,149,145,177,20
189,1326068451663.847740,149,145,178,20
190,1326068451963.849160,150,145,178,20
191,1326068452263.880660,149,145,178,20
192,1326068452563.850340,149,145,178,20
193,1326068452863.874660,149,145,179,20
194,1326068453163.852140,148,145,180,20
195,1326068453463.835720,141,145,181,20
196,1326068453763.870940,148,145,182,20
