Sample,X(ms) [09.01.2012 01:48:08 463 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
2,1326073689063.866680,391,142,146,0
3,1326073689363.869700,394,142,146,0
4,1326073689663.854440,398,142,146,0
5,1326073689963.879680,401,142,146,0
6,1326073690263.860240,404,142,147,0
7,1326073690563.883140,408,142,147,0
8,1326073690863.854100,407,142,147,0
9,1326073691163.867780,403,142,147,0
10,1326073691463.898460,398,142,147,0
11,1326073691763.890040,394,142,147,0
12,1326073692063.880200,394,142,147,0
13,1326073692363.849820,397,142,147,0
14,1326073692663.852400,402,142,147,0
15,1326073692963.847620,409,142,147,0
16,1326073693263.872220,415,142,147,0
17,1326073693563.883020,412,142,147,0
18,1326073693863.866500,403,142,147,0
19,1326073694163.868780,398,142,146,0
20,1326073694463.887600,398,142,146,0
21,1326073694763.887100,398,142,146,0
22,1326073695063.846700,399,142,146,0
23,1326073695363.862160,402,142,146,0
24,1326073695663.880640,407,142,146,0
25,1326073695963.885600,404,142,146,0
26,1326073696263.849900,403,142,146,0
27,1326073696563.927440,406,142,146,0
28,1326073696863.873140,403,142,146,0
29,1326073697163.882880,404,142,146,0
30,1326073697463.869800,404,142,146,0
31,1326073697763.846260,397,142,146,0
32,1326073698063.859160,400,142,146,0
33,1326073698363.862460,405,142,146,0
34,1326073698663.911520,404,142,146,0
35,1326073698963.857700,395,142,146,0
36,1326073699263.859040,399,142,146,0
37,1326073699563.858820,406,142,146,0
38,1326073699863.859640,404,142,146,0
39,1326073700163.857780,399,142,146,0
40,1326073700463.879660,393,142,146,0
41,1326073700763.853680,394,142,146,0
42,1326073701063.878580,395,142,146,0
43,1326073701363.849920,396,142,145,0
44,1326073701663.876780,398,142,145,0
45,1326073701963.862460,400,142,145,0
46,1326073702263.858080,404,142,145,0
47,1326073702563.893080,410,142,146,0
48,1326073702863.872780,410,142,146,0
49,1326073703163.939620,402,142,146,0
50,1326073703463.899380,402,142,146,0
51,1326073703763.877180,399,142,146,0
52,1326073704063.874500,392,142,146,0
53,1326073704363.879620,391,142,146,0
54,1326073704663.889640,394,142,146,0
55,1326073704963.855500,404,142,146,0
56,1326073705263.915300,412,142,146,0
57,1326073705563.948660,410,142,146,0
58,1326073705863.848460,399,142,146,0
59,1326073706163.902320,390,142,145,0
60,1326073706463.880280,386,142,145,0
61,1326073706763.887200,389,142,145,0
62,1326073707063.845300,400,142,145,0
63,1326073707363.869580,409,142,145,0
64,1326073707663.880520,412,142,145,0
65,1326073707963.937280,406,142,145,0
66,1326073708263.878520,402,142,145,0
67,1326073708563.838380,398,142,145,0
68,1326073708863.852880,396,142,145,0
69,1326073709163.930140,395,142,145,0
70,1326073709463.851480,396,142,145,0
71,1326073709763.898540,396,142,145,0
72,1326073710063.852300,400,142,145,0
73,1326073710363.877020,404,142,145,0
74,1326073710663.862820,408,142,145,20
75,1326073710963.872280,400,142,145,20
76,1326073711263.880380,403,142,145,20
77,1326073711563.869980,406,142,145,20
78,1326073711863.866540,402,142,145,20
79,1326073712163.866380,395,142,145,20
80,1326073712463.882480,393,142,145,20
81,1326073712763.862720,396,142,145,20
82,1326073713063.901400,399,142,145,20
83,1326073713363.865240,406,142,145,20
84,1326073713663.891520,408,142,145,20
85,1326073713963.899680,402,142,145,20
86,1326073714263.875060,395,142,145,20
87,1326073714563.872360,397,142,145,20
88,1326073714863.877480,400,142,145,20
89,1326073715163.860300,399,142,145,20
90,1326073715463.876900,397,142,145,20
91,1326073715763.892760,400,142,145,20
92,1326073716063.873180,407,142,145,20
93,1326073716363.870120,413,142,145,20
94,1326073716663.862140,411,142,145,20
95,1326073716963.905320,399,142,145,20
96,1326073717263.867300,388,142,145,20
97,1326073717563.872520,384,142,145,20
98,1326073717863.877560,391,142,144,20
99,1326073718163.888020,403,142,144,20
100,1326073718463.861300,411,142,144,20
101,1326073718763.862580,409,142,144,20
102,1326073719063.865080,401,142,144,20
103,1326073719363.857300,397,142,145,20
104,1326073719663.892000,395,142,145,20
105,1326073719963.879640,393,142,145,20
106,1326073720263.852540,393,142,145,20
107,1326073720563.838360,401,142,145,20
108,1326073720863.872320,413,142,145,20
109,1326073721163.867500,416,142,145,20
110,1326073721463.849480,406,142,145,20
111,1326073721763.876880,394,142,146,20
112,1326073722063.932320,387,142,146,20
113,1326073722363.913140,384,142,146,20
114,1326073722663.850040,390,142,146,20
115,1326073722963.862120,402,142,146,20
116,1326073723263.866600,411,142,146,20
117,1326073723563.840760,412,142,146,20
118,1326073723863.863520,404,142,147,20
119,1326073724163.857100,397,142,147,20
120,1326073724463.874040,393,142,147,20
121,1326073724763.866440,391,142,147,20
122,1326073725063.851300,390,142,147,20
123,1326073725363.858480,395,142,147,20
124,1326073725663.848020,405,142,147,20
125,1326073725963.915760,410,142,148,20
126,1326073726263.878160,397,142,148,20
127,1326073726563.881080,397,142,148,20
128,1326073726863.856060,397,142,148,20
129,1326073727163.853540,394,142,149,20
130,1326073727463.904420,393,142,149,20
131,1326073727763.861860,397,142,150,20
132,1326073728063.928340,406,142,150,20
133,1326073728363.858640,413,142,150,20
134,1326073728663.882080,409,142,151,20
135,1326073728963.845320,401,142,151,20
136,1326073729263.862680,395,142,152,20
137,1326073729563.880860,392,142,152,20
138,1326073729863.893240,393,142,152,20
139,1326073730163.871220,395,142,153,20
140,1326073730463.884240,401,142,153,20
141,1326073730763.890120,406,142,154,20
142,1326073731063.890160,411,142,154,20
143,1326073731363.871560,407,142,154,20
144,1326073731663.900880,402,142,155,20
145,1326073731963.914300,398,142,155,20
146,1326073732263.867880,396,142,156,20
147,1326073732563.864060,395,142,156,20
148,1326073732863.908740,396,142,157,20
149,1326073733163.882240,402,142,157,20
150,1326073733463.928700,416,142,158,20
151,1326073733763.890900,417,142,159,20
152,1326073734063.877640,406,142,159,20
153,1326073734363.899280,395,142,160,20
154,1326073734663.863440,392,142,161,20
155,1326073734963.865400,390,142,161,20
156,1326073735263.911680,392,142,161,20
157,1326073735563.877820,399,142,162,20
158,1326073735863.903940,407,142,162,20
159,1326073736163.913140,412,142,162,20
160,1326073736463.883740,410,142,163,20
161,1326073736763.885900,401,142,163,20
162,1326073737063.897140,392,142,164,20
163,1326073737363.959440,388,142,165,20
164,1326073737663.889760,387,142,165,20
165,1326073737963.899700,396,142,166,20
166,1326073738263.891560,406,142,167,20
167,1326073738563.855860,412,142,167,20
168,1326073738863.902020,407,142,168,20
169,1326073739163.917000,401,142,169,20
170,1326073739463.897160,398,142,169,20
171,1326073739763.878820,395,142,169,20
172,1326073740063.934560,393,142,170,20
173,1326073740363.915660,394,142,170,20
174,1326073740663.870300,401,142,171,20
175,1326073740963.896780,409,142,171,20
176,1326073741263.910080,413,142,173,20
177,1326073741563.902540,405,142,173,20
178,1326073741863.856080,394,142,174,20
179,1326073742163.876400,387,142,174,20
180,1326073742463.879280,388,142,175,20
181,1326073742763.856640,399,142,176,20
182,1326073743063.860440,410,142,176,20
183,1326073743363.873000,414,142,177,20
184,1326073743663.865700,404,142,177,20
185,1326073743963.853440,395,142,178,20
186,1326073744263.846140,389,142,178,20
187,1326073744563.866560,388,142,178,20
188,1326073744863.838380,397,142,179,20
189,1326073745163.889600,407,142,180,20
190,1326073745463.856400,411,142,181,20
191,1326073745763.921780,404,142,182,20
192,1326073746063.840460,398,142,183,20
193,1326073746363.849620,393,142,184,20
194,1326073746663.888400,391,142,184,20
195,1326073746963.849820,389,142,185,20
196,1326073747263.880280,390,142,186,20
197,1326073747563.876320,397,142,187,20
198,1326073747863.886160,405,142,188,20
199,1326073748163.868860,411,142,188,20
200,1326073748463.930860,411,142,189,20
201,1326073748763.869940,402,142,189,20
202,1326073749063.886160,396,142,190,20
203,1326073749363.861620,390,142,190,20
204,1326073749663.869040,376,142,191,20
205,1326073749963.931200,385,142,191,20
206,1326073750263.908280,405,142,192,20
207,1326073750563.876100,415,142,192,20
208,1326073750863.902800,407,142,193,20
209,1326073751163.879280,395,142,193,20
210,1326073751463.874420,391,142,194,20
211,1326073751763.877860,392,142,194,20
212,1326073752063.891200,398,142,194,20
213,1326073752363.883520,407,142,195,20
214,1326073752663.864780,412,142,195,20
215,1326073752963.850580,410,142,195,20
216,1326073753263.924260,405,142,196,20
217,1326073753563.876840,400,142,196,20
218,1326073753863.891240,397,142,196,20
219,1326073754163.866120,393,142,197,20
220,1326073754463.888380,395,142,197,20
221,1326073754763.875260,404,142,198,20
222,1326073755063.890060,412,142,198,20
223,1326073755363.910520,411,142,198,20
224,1326073755663.909980,404,142,198,20
225,1326073755963.932200,399,142,199,20
226,1326073756263.890440,397,142,200,20
227,1326073756563.883520,396,142,200,20
228,1326073756863.869260,397,142,201,20
229,1326073757163.909440,401,142,201,20
230,1326073757463.859460,407,142,201,20
231,1326073757763.882680,413,142,202,20
232,1326073758063.877720,412,142,203,20
233,1326073758363.900160,402,142,204,20
234,1326073758663.875840,394,142,204,20
235,1326073758963.861380,390,142,205,20
236,1326073759263.911520,387,142,206,20
237,1326073759563.902620,390,142,206,20
238,1326073759863.889700,401,142,206,20
239,1326073760163.889720,419,142,207,20
240,1326073760463.875800,427,142,207,20
241,1326073760763.901600,407,142,208,20
242,1326073761063.896440,391,142,208,20
243,1326073761363.873140,387,142,208,20
244,1326073761663.862880,393,142,209,20
245,1326073761963.858120,406,142,209,20
246,1326073762263.885700,413,142,210,20
247,1326073762563.887420,410,142,210,20
248,1326073762863.901840,401,142,210,20
249,1326073763163.872560,397,142,210,20
250,1326073763463.866700,395,142,210,20
251,1326073763763.891600,393,142,210,20
252,1326073764063.875780,395,142,210,20
253,1326073764363.874480,406,142,210,20
254,1326073764663.887740,417,142,210,20
255,1326073764963.921840,415,142,210,20
256,1326073765263.864920,401,142,211,20
257,1326073765563.874420,392,142,211,20
258,1326073765863.918820,388,142,211,20
259,1326073766163.869980,392,142,211,20
260,1326073766463.868280,403,142,211,20
261,1326073766763.884760,412,142,211,20
262,1326073767063.854780,413,142,211,20
263,1326073767363.852520,403,142,212,20
264,1326073767663.869880,395,142,212,20
265,1326073767963.876600,391,142,212,20
266,1326073768263.848140,390,142,213,20
267,1326073768563.867680,398,142,213,20
268,1326073768863.862120,409,142,213,20
269,1326073769163.883380,416,142,213,20
270,1326073769463.894620,408,142,213,20
271,1326073769763.853260,398,142,214,20
272,1326073770063.858180,392,142,214,20
273,1326073770363.841080,388,142,215,20
274,1326073770663.884760,391,142,215,20
275,1326073770963.847000,401,142,215,20
276,1326073771263.871500,410,142,216,20
277,1326073771563.875200,416,142,216,20
278,1326073771863.868080,412,142,216,20
279,1326073772163.832560,401,142,216,20
280,1326073772463.821460,394,142,216,20
281,1326073772763.886220,389,142,216,20
282,1326073773063.859960,389,142,216,20
283,1326073773363.868040,397,142,217,20
284,1326073773663.846220,408,142,217,20
285,1326073773963.874080,414,142,217,20
286,1326073774263.838740,409,142,217,20
287,1326073774563.863120,399,142,218,20
288,1326073774863.859560,393,142,218,20
289,1326073775163.838620,389,142,218,20
290,1326073775463.872680,392,142,218,20
291,1326073775763.860180,401,142,218,20
292,1326073776063.854520,407,142,218,20
293,1326073776363.843940,402,142,218,20
294,1326073776663.905800,397,142,218,20
295,1326073776963.879780,396,142,218,20
296,1326073777263.878400,394,142,218,20
297,1326073777563.880680,386,142,219,20
298,1326073777863.871300,385,142,219,20
299,1326073778163.849920,393,142,219,20
300,1326073778463.921160,406,142,219,20
301,1326073778763.897900,413,142,219,20
302,1326073779063.885700,407,142,219,20
303,1326073779363.926860,399,142,219,20
304,1326073779663.894160,403,142,219,20
305,1326073779963.875360,398,142,219,20
306,1326073780263.874580,395,142,220,20
307,1326073780563.898140,397,142,220,20
308,1326073780863.857500,405,142,220,20
309,1326073781163.871340,416,142,220,20
310,1326073781463.865660,418,142,220,20
311,1326073781763.893320,407,142,221,20
312,1326073782063.908500,397,142,221,20
313,1326073782363.949320,392,142,221,20
314,1326073782663.882980,389,142,222,20
315,1326073782963.884540,391,142,222,20
316,1326073783263.905080,401,142,222,20
317,1326073783563.870920,410,142,222,20
318,1326073783863.915620,417,142,222,20
319,1326073784163.861980,410,142,223,20
320,1326073784463.891060,400,142,223,20
321,1326073784763.874700,395,142,223,20
322,1326073785063.896340,391,142,223,20
323,1326073785363.875220,391,142,223,20
324,1326073785663.891480,398,142,222,20
325,1326073785963.864600,406,142,222,20
326,1326073786263.888380,413,142,222,20
327,1326073786563.892960,413,142,222,20
328,1326073786863.892000,403,142,222,20
329,1326073787163.870100,396,142,222,20
330,1326073787463.890200,393,142,223,20
331,1326073787763.852300,391,142,223,20
332,1326073788063.860580,397,142,223,20
333,1326073788363.887480,407,142,223,20
334,1326073788663.870100,415,142,223,20
335,1326073788963.862980,411,142,223,20
336,1326073789263.836080,401,142,223,20
337,1326073789563.861740,394,142,223,20
338,1326073789863.848140,390,142,223,20
339,1326073790163.838240,392,142,223,20
340,1326073790463.868080,402,142,223,20
341,1326073790763.859760,412,142,223,20
342,1326073791063.879520,417,142,223,20
343,1326073791363.856780,406,142,224,20
344,1326073791663.864100,397,142,224,20
345,1326073791963.888900,391,142,224,20
346,1326073792263.859060,390,142,224,20
347,1326073792563.850380,397,142,224,20
348,1326073792863.914880,403,142,224,20
349,1326073793163.853060,410,142,224,20
350,1326073793463.892560,410,142,224,20
351,1326073793763.851440,401,142,224,20
352,1326073794063.846280,394,142,224,20
353,1326073794363.866440,389,142,224,20
354,1326073794663.865800,377,142,224,20
355,1326073794963.836680,373,142,224,20
356,1326073795263.868620,388,142,224,20
357,1326073795563.865580,404,142,224,20
358,1326073795863.891140,411,142,224,20
359,1326073796163.867640,401,142,224,20
360,1326073796463.848280,389,142,224,20
361,1326073796763.844560,383,142,224,20
362,1326073797063.864500,382,142,224,20
363,1326073797363.857000,387,142,224,20
364,1326073797663.875600,394,142,224,20
365,1326073797963.865240,401,142,224,20
366,1326073798263.882080,409,142,224,20
367,1326073798563.867160,407,142,224,20
368,1326073798863.888420,398,142,225,20
369,1326073799163.889620,393,142,225,20
370,1326073799463.866540,394,142,225,20
371,1326073799763.839880,400,142,225,20
372,1326073800063.852400,406,142,225,20
373,1326073800363.870700,405,142,225,20
374,1326073800663.885200,415,142,226,20
375,1326073800963.901820,424,142,226,20
376,1326073801263.907020,412,142,226,20
